lon,lat,ROUTE_NUMBER,DIRECTION,BUS_STOP_ORDER_NUM,BUS_STOP_NUM_1,Current_Stop,BUS_STOP_SUB_NUM_2,BUS_STOP_NUM_2,Next_Stop,PLANNED_ROAD,REAL_ROAD,DELAY,VEHICLE_NUMBER,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds
21.24085,48.99234,29,P,9,531,Okružná,1,114,Grešova,500,118,38,397,1613736989038,19,13,16,29
21.2411,48.99221,29,P,9,531,Okružná,1,114,Grešova,500,131,-54,397,1613740695073,19,14,18,15
21.24116,48.99203,29,P,9,531,Okružná,1,114,Grešova,500,154,-63,397,1613740710084,19,14,18,30
21.2409,48.99249,29,P,9,531,Okružná,1,114,Grešova,500,100,69,397,1613747763442,19,16,16,3
21.24134,48.99194,29,P,9,531,Okružná,1,114,Grešova,500,172,71,397,1613747778455,19,16,16,18
21.24142,48.9921,23,P,2,2,Na Hlavnej,1,531,Okružná,800,621,-4,377,1613752805796,19,17,40,5
21.2411,48.99221,29,P,9,531,Okružná,1,114,Grešova,500,131,-54,397,1613740680059,19,14,18,0
21.24135,48.99215,23,P,2,2,Na Hlavnej,1,531,Okružná,800,625,-118,365,1613742120768,19,14,42,0
21.24141,48.9921,23,P,2,2,Na Hlavnej,1,531,Okružná,800,621,-174,365,1613745767543,19,15,42,47
21.24118,48.99226,23,P,2,2,Na Hlavnej,1,531,Okružná,800,644,-58,365,1613763670951,19,20,41,10
21.24095,48.99225,29,P,9,531,Okružná,1,114,Grešova,500,131,-4,397,1613755026903,19,18,17,6
21.24108,48.99226,29,P,9,531,Okružná,1,114,Grešova,500,131,-59,346,1613068317758,11,19,31,57
21.24147,48.99199,29,P,9,531,Okružná,1,114,Grešova,500,186,-60,346,1613068332768,11,19,32,12
21.24106,48.99216,29,P,9,531,Okružná,1,114,Grešova,500,136,-167,397,1613064821047,11,18,33,41
21.24107,48.99209,29,P,9,531,Okružná,1,114,Grešova,500,150,-19,376,1614089877287,23,15,17,57
21.2412,48.99215,23,P,2,2,Na Hlavnej,1,531,Okružná,800,621,39,405,1614082766181,23,13,19,26
21.24104,48.99231,29,P,9,531,Okružná,1,114,Grešova,500,127,23,376,1614082631168,23,13,17,11
21.24136,48.99193,29,P,9,531,Okružná,1,114,Grešova,500,181,20,376,1614082646183,23,13,17,26
21.24101,48.99241,23,P,2,2,Na Hlavnej,1,531,Okružná,800,658,-95,405,1614087716235,23,14,41,56
21.24104,48.9923,29,P,9,531,Okružná,1,114,Grešova,500,122,1,378,1613909840750,21,13,17,20
21.24112,48.99211,29,P,9,531,Okružná,1,114,Grešova,500,154,-33,376,1614071886660,23,10,18,6
21.24111,48.99223,29,P,9,531,Okružná,1,114,Grešova,500,136,-21,376,1614075473376,23,11,17,53
21.24114,48.99207,29,P,9,531,Okružná,1,114,Grešova,500,150,-104,359,1614151164409,24,8,19,24
21.24138,48.99195,29,P,9,531,Okružná,1,114,Grešova,500,177,-234,359,1614158503096,24,10,21,43
21.24094,48.9925,29,P,9,531,Okružná,1,114,Grešova,500,100,-153,359,1614148312955,24,7,31,52
21.24141,48.99199,29,P,9,531,Okružná,1,114,Grešova,500,172,-152,359,1614148327962,24,7,32,7
21.24114,48.99206,29,P,9,531,Okružná,1,114,Grešova,500,150,-102,359,1614154766380,24,9,19,26
21.24119,48.99204,29,P,9,531,Okružná,1,114,Grešova,500,159,-139,359,1614161999703,24,11,19,59
21.24108,48.99214,29,P,9,531,Okružná,1,114,Grešova,500,145,2,357,1614097064007,23,17,17,44
21.24106,48.99214,29,P,9,531,Okružná,1,114,Grešova,500,145,-100,376,1614010747983,22,17,19,7
21.24137,48.99195,29,P,9,531,Okružná,1,114,Grešova,500,163,-90,375,1613996356353,22,13,19,16
21.24102,48.99247,23,P,2,2,Na Hlavnej,1,531,Okružná,800,668,-115,380,1614001323605,22,14,42,3
21.24146,48.99198,29,P,9,531,Okružná,1,114,Grešova,500,154,-26,375,1614014274562,22,18,17,54
21.24119,48.99225,23,P,2,2,Na Hlavnej,1,531,Okružná,800,649,-87,380,1613974896147,22,7,21,36
21.24109,48.9922,29,P,9,531,Okružná,1,114,Grešova,500,131,-131,375,1613985581168,22,10,19,41
21.24109,48.99214,29,P,9,531,Okružná,1,114,Grešova,500,131,42,375,1613992619619,22,12,16,59
21.24091,48.99247,29,P,9,531,Okružná,1,114,Grešova,500,95,16,375,1613975346376,22,7,29,6
21.24116,48.99193,29,P,9,531,Okružná,1,114,Grešova,500,154,-4,375,1613978257732,22,8,17,37
21.24121,48.99226,23,P,2,2,Na Hlavnej,1,531,Okružná,800,640,-125,380,1614019331811,22,19,42,11
21.24103,48.99236,29,P,9,531,Okružná,1,114,Grešova,500,109,-55,375,1614003499688,22,15,18,19
21.2411,48.99215,29,P,9,531,Okružná,1,114,Grešova,500,131,-91,375,1614007131120,22,16,18,51
21.24115,48.99201,29,P,9,531,Okružná,1,114,Grešova,500,159,20,376,1614017831111,22,19,17,11
21.24138,48.99213,23,P,2,2,Na Hlavnej,1,531,Okružná,800,597,-21,403,1613972705227,22,6,45,5
21.24121,48.99196,29,P,9,531,Okružná,1,114,Grešova,500,154,-33,375,1613999882952,22,14,18,2
21.24106,48.99215,29,P,9,531,Okružná,1,114,Grešova,500,131,-21,375,1613971789870,22,6,29,49
21.24117,48.99195,29,P,9,531,Okružná,1,114,Grešova,500,150,54,375,1613981799433,22,9,16,39
21.24133,48.9921,23,P,2,2,Na Hlavnej,1,531,Okružná,800,611,-49,405,1614054058261,23,5,20,58
21.24126,48.99217,23,P,2,2,Na Hlavnej,1,531,Okružná,800,640,35,400,1614059085865,23,6,44,45
21.24145,48.99207,23,P,2,2,Na Hlavnej,1,531,Okružná,800,597,-12,405,1614075608433,23,11,20,8
21.24108,48.99214,29,P,9,531,Okružná,1,114,Grešova,500,145,66,376,1614078985028,23,12,16,25
21.24109,48.9922,29,P,9,531,Okružná,1,114,Grešova,500,140,32,376,1614068210072,23,9,16,50
21.24149,48.99204,23,P,2,2,Na Hlavnej,1,531,Okružná,800,592,46,405,1614057555237,23,6,19,15
21.24093,48.99247,29,P,9,531,Okružná,1,114,Grešova,500,113,-152,376,1614061922186,23,7,32,2
21.24112,48.99218,29,P,9,531,Okružná,1,114,Grešova,500,150,-32,376,1614075488380,23,11,18,8
21.24139,48.99195,29,P,9,531,Okružná,1,114,Grešova,500,163,17,375,1613975361360,22,7,29,21
21.24113,48.99201,29,P,9,531,Okružná,1,114,Grešova,500,150,-40,375,1613989092756,22,11,18,12
21.24135,48.99194,29,P,9,531,Okružná,1,114,Grešova,500,181,-151,376,1614061937206,23,7,32,17
21.24108,48.99222,29,P,9,531,Okružná,1,114,Grešova,500,136,-11,376,1614064653400,23,8,17,33
21.24126,48.99194,29,P,9,531,Okružná,1,114,Grešova,500,172,-18,376,1614064668414,23,8,17,48
21.24108,48.99221,29,P,9,531,Okružná,1,114,Grešova,500,122,-85,375,1613996341354,22,13,19,1
21.2411,48.99209,29,P,8,532,Floriánova,2,531,Okružná,540,540,33,376,1614093387532,23,16,16,27
21.24101,48.99237,29,P,8,532,Floriánova,2,531,Okružná,540,540,49,376,1614093372524,23,16,16,12
21.24116,48.992,29,P,9,531,Okružná,1,114,Grešova,500,154,21,359,1614172639719,24,14,17,19
21.24109,48.99219,29,P,9,531,Okružná,1,114,Grešova,500,131,60,359,1614176195798,24,15,16,35
21.24107,48.99229,29,P,9,531,Okružná,1,114,Grešova,500,118,-102,359,1614169158087,24,13,19,18
21.24123,48.99197,29,P,9,531,Okružná,1,114,Grešova,500,159,-107,359,1614169173074,24,13,19,33
21.24102,48.99231,29,P,9,531,Okružná,1,114,Grešova,500,113,23,380,1614410229830,27,8,17,9
21.24122,48.99192,29,P,9,531,Okružná,1,114,Grešova,500,163,20,380,1614410244853,27,8,17,24
21.24103,48.99216,29,P,9,531,Okružná,1,114,Grešova,500,131,-17,378,1614413876555,27,9,17,56
21.24102,48.99238,29,P,9,531,Okružná,1,114,Grešova,500,118,-13,380,1614417477978,27,10,17,57
21.24103,48.99227,29,P,9,531,Okružná,1,114,Grešova,500,122,-154,378,1614421214657,27,11,20,14
21.24118,48.99225,23,P,2,2,Na Hlavnej,1,531,Okružná,800,635,45,392,1614423885780,27,12,4,45
21.24095,48.99246,29,P,9,531,Okružná,1,114,Grešova,500,113,82,380,1614403687141,27,6,28,7
21.24109,48.99206,29,P,9,531,Okružná,1,114,Grešova,500,127,10,380,1614406643412,27,7,17,23
21.24133,48.99212,23,P,2,2,Na Hlavnej,1,531,Okružná,800,616,47,392,1614409479601,27,8,4,39
21.24097,48.99247,10,P,1,117,Fakultná nemocnica,1,116,Detská nemocnica,284,0,-31,379,1614402036379,27,6,0,36
21.24142,48.992,29,P,9,531,Okružná,1,114,Grešova,500,172,80,380,1614403702148,27,6,28,22
21.24144,48.99198,29,P,9,531,Okružná,1,114,Grešova,500,177,-21,378,1614413891557,27,9,18,11
21.24102,48.99227,29,P,9,531,Okružná,1,114,Grešova,500,122,48,380,1614424621138,27,12,17,1
21.24114,48.99194,23,P,3,531,Okružná,1,532,Floriánova,400,400,34,374,1614489764665,28,6,22,44
21.24109,48.99206,29,P,9,531,Okružná,1,114,Grešova,500,145,14,392,1614493051149,28,7,17,31
21.24144,48.99208,23,P,2,2,Na Hlavnej,1,531,Okružná,800,611,48,379,1614495887475,28,8,4,47
21.2411,48.99208,29,P,9,531,Okružná,1,114,Grešova,500,140,24,392,1614511029082,28,12,17,9
21.2411,48.99209,29,P,9,531,Okružná,1,114,Grešova,500,140,73,392,1614490109793,28,6,28,29
21.24101,48.99234,29,P,9,531,Okružná,1,114,Grešova,500,113,-18,392,1614496682875,28,8,18,2
21.24124,48.99196,29,P,9,531,Okružná,1,114,Grešova,500,159,56,378,1614500194450,28,9,16,34
21.24131,48.99186,29,P,9,531,Okružná,1,114,Grešova,500,168,75,378,1614507382559,28,11,16,22
21.24127,48.99222,23,P,2,2,Na Hlavnej,1,531,Okružná,800,640,66,379,1614503060634,28,10,4,20
21.24111,48.99237,29,P,9,531,Okružná,1,114,Grešova,500,113,78,378,1614507367568,28,11,16,7
21.24146,48.99199,29,P,9,531,Okružná,1,114,Grešova,500,177,-18,392,1614496697882,28,8,18,17
21.24113,48.99206,29,P,8,532,Floriánova,2,531,Okružná,540,540,-29,392,1614503856017,28,10,17,36
21.24096,48.99241,29,P,9,531,Okružná,1,114,Grešova,500,104,-28,393,1614580210269,1,7,30,10
21.24133,48.99212,23,P,2,2,Na Hlavnej,1,531,Okružná,800,621,80,365,1614579549963,1,7,19,9
21.24097,48.99242,29,P,9,531,Okružná,1,114,Grešova,500,118,82,393,1614582986526,1,8,16,26
21.24107,48.99212,29,P,9,531,Okružná,1,114,Grešova,500,136,-135,393,1614586798205,1,9,19,58
21.24109,48.99208,29,P,9,531,Okružná,1,114,Grešova,500,145,20,393,1614576563586,1,6,29,23
21.24109,48.99216,29,P,9,531,Okružná,1,114,Grešova,500,150,66,393,1614590204695,1,10,16,44
21.24106,48.9922,29,P,9,531,Okružná,1,114,Grešova,500,131,-35,393,1614593911377,1,11,18,31
21.2412,48.99199,29,P,9,531,Okružná,1,114,Grešova,500,159,-30,393,1614580225274,1,7,30,25
21.24112,48.99194,29,P,9,531,Okružná,1,114,Grešova,500,154,-25,380,1614431899315,27,14,18,19
21.2411,48.99209,29,P,8,532,Floriánova,2,531,Okružná,540,540,-47,378,1614435471074,27,15,17,51
21.24096,48.99245,29,P,9,531,Okružná,1,114,Grešova,500,100,-57,380,1614446305880,27,18,18,25
21.24102,48.99248,23,P,2,2,Na Hlavnej,1,531,Okružná,800,672,67,379,1614517467296,28,14,4,27
21.24109,48.99196,29,P,9,531,Okružná,1,114,Grešova,500,145,64,378,1614521804298,28,15,16,44
21.24099,48.99232,29,P,8,532,Floriánova,2,531,Okružná,540,540,27,378,1614536195376,28,19,16,35
21.24112,48.99203,29,P,9,531,Okružná,1,114,Grešova,500,145,46,392,1614525420695,28,16,17,0
21.24111,48.99213,29,P,9,531,Okružná,1,114,Grešova,500,136,-49,392,1614532698948,28,18,18,18
21.2414,48.99192,29,P,9,531,Okružná,1,114,Grešova,500,159,47,378,1614536225397,28,19,17,5
21.24121,48.99196,29,P,9,531,Okružná,1,114,Grešova,500,163,-47,378,1614514705929,28,13,18,25
21.24108,48.99208,29,P,8,532,Floriánova,2,531,Okružná,540,540,22,378,1614536210380,28,19,16,50
21.24111,48.9921,29,P,9,531,Okružná,1,114,Grešova,500,136,111,392,1614518157601,28,14,15,57
21.24127,48.99191,29,P,9,531,Okružná,1,114,Grešova,500,159,57,378,1614529007347,28,17,16,47
21.24133,48.99195,29,P,9,531,Okružná,1,114,Grešova,500,163,-57,380,1614446320881,27,18,18,40
21.24106,48.99216,29,P,9,531,Okružná,1,114,Grešova,500,131,-17,380,1614431884327,27,14,18,4
21.24108,48.99211,29,P,9,531,Okružná,1,114,Grešova,500,140,-38,380,1614439102696,27,16,18,22
21.2411,48.99225,29,P,8,532,Floriánova,2,531,Okružná,540,540,30,378,1614449802189,27,19,16,42
21.2411,48.99225,29,P,8,532,Floriánova,2,531,Okružná,540,540,30,378,1614449817204,27,19,16,57
21.24119,48.99209,29,P,8,532,Floriánova,2,531,Okružná,540,540,41,378,1614428192634,27,13,16,32
21.24111,48.9921,29,P,9,531,Okružná,1,114,Grešova,500,127,68,378,1614442584396,27,17,16,24
21.24137,48.99211,23,P,2,2,Na Hlavnej,1,531,Okružná,800,616,40,392,1614445480561,27,18,4,40
21.24145,48.9921,23,P,2,2,Na Hlavnej,1,531,Okružná,800,616,-62,365,1614609683348,1,15,41,23
21.24106,48.99242,23,P,2,2,Na Hlavnej,1,531,Okružná,800,672,0,365,1614624029759,1,19,40,29
21.24118,48.99224,23,P,2,2,Na Hlavnej,1,531,Okružná,800,640,-73,365,1614606096925,1,14,41,36
21.24116,48.99237,23,P,2,2,Na Hlavnej,1,531,Okružná,800,658,-24,365,1614613254716,1,16,40,54
21.24109,48.99205,29,P,9,531,Okružná,1,114,Grešova,500,127,-49,393,1614619122511,1,18,18,42
21.24111,48.99239,23,P,2,2,Na Hlavnej,1,531,Okružná,800,658,36,365,1614620398077,1,18,39,58
21.24108,48.99215,29,P,8,532,Floriánova,2,531,Okružná,540,540,82,397,1614622544096,1,19,15,44
21.24111,48.99207,29,P,9,531,Okružná,1,114,Grešova,500,150,-276,393,1614604941434,1,14,22,21
21.24138,48.99198,29,P,9,531,Okružná,1,114,Grešova,500,150,-205,393,1614608467854,1,15,21,7
21.24105,48.99223,29,P,9,531,Okružná,1,114,Grešova,500,131,37,397,1614615430693,1,17,17,10
21.24111,48.99213,29,P,9,531,Okružná,1,114,Grešova,500,145,71,393,1614600994645,1,13,16,34
21.24113,48.99233,23,P,2,2,Na Hlavnej,1,531,Okružná,800,658,16,365,1614601204730,1,13,20,4
21.24112,48.99196,29,P,9,531,Okružná,1,114,Grešova,500,163,-46,393,1614611919275,1,16,18,39
21.24093,48.99246,29,P,8,532,Floriánova,2,531,Okružná,540,540,-63,393,1614619107510,1,18,18,27
21.2413,48.99194,29,P,9,531,Okružná,1,114,Grešova,500,145,-125,393,1614673190370,2,9,19,50
21.24108,48.9922,29,P,9,531,Okružná,1,114,Grešova,500,131,45,393,1614683815240,2,12,16,55
21.24138,48.9921,23,P,2,2,Na Hlavnej,1,531,Okružná,800,611,66,392,1614658754336,2,5,19,14
21.24137,48.99196,29,P,9,531,Okružná,1,114,Grešova,500,177,41,393,1614683830254,2,12,17,10
21.24097,48.99247,29,P,9,531,Okružná,1,114,Grešova,500,95,-191,393,1614666767805,2,7,32,47
21.24127,48.99195,29,P,9,531,Okružná,1,114,Grešova,500,163,-190,393,1614666782809,2,7,33,2
21.24113,48.99204,29,P,8,532,Floriánova,2,531,Okružná,540,540,-154,393,1614673175357,2,9,19,35
21.24093,48.99249,29,P,9,531,Okružná,1,114,Grešova,500,95,-49,393,1614680303704,2,11,18,23
21.24111,48.99204,29,P,9,531,Okružná,1,114,Grešova,500,150,-25,393,1614676686897,2,10,18,6
21.24124,48.99195,29,P,9,531,Okružná,1,114,Grešova,500,163,75,393,1614662911209,2,6,28,31
21.24101,48.99238,29,P,9,531,Okružná,1,114,Grešova,500,104,-52,393,1614669498730,2,8,18,18
21.24127,48.99194,29,P,9,531,Okružná,1,114,Grešova,500,159,-54,393,1614669513729,2,8,18,33
21.2411,48.99213,29,P,9,531,Okružná,1,114,Grešova,500,140,-33,393,1614691092688,2,14,18,12
21.24115,48.99201,29,P,9,531,Okružná,1,114,Grešova,500,154,-49,393,1614680318715,2,11,18,38
21.24144,48.99208,23,P,2,2,Na Hlavnej,1,531,Okružná,800,607,92,392,1614680333727,2,11,18,53
21.24096,48.99238,29,P,9,531,Okružná,1,114,Grešova,500,104,34,393,1614698221151,2,16,17,1
21.2415,48.99198,29,P,9,531,Okružná,1,114,Grešova,500,177,35,393,1614698236158,2,16,17,16
21.24123,48.99197,29,P,9,531,Okružná,1,114,Grešova,500,154,-7,393,1614705471510,2,18,17,51
21.24139,48.99198,29,P,9,531,Okružná,1,114,Grešova,500,168,60,393,1614694619977,2,15,16,59
21.24112,48.99222,29,P,9,531,Okružná,1,114,Grešova,500,127,-80,354,1614701947833,2,17,19,7
21.24116,48.9921,29,P,8,532,Floriánova,2,531,Okružná,540,540,-12,354,1614709043223,2,19,17,23
21.24116,48.9921,29,P,8,532,Floriánova,2,531,Okružná,540,540,-12,354,1614709058241,2,19,17,38
21.24108,48.99226,23,P,2,2,Na Hlavnej,1,531,Okružná,800,644,-20,392,1614699661772,2,16,41,1
21.24106,48.99221,29,P,9,531,Okružná,1,114,Grešova,500,122,64,393,1614694604898,2,15,16,44
