lon,lat,Nazov,DELAY,Current_Stop,From,Destination,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds
21.92189,49.13492,Os 8902 ,0,Radvaň nad Laborcom,Medzilaborce,Humenné,1611895262984,29,5,41,2
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895262984,29,5,41,2
21.99773,48.57161,Os 9302 ,0,Vojany,Veľké Kapušany,Bánovce nad Ondavou,1611895262984,29,5,41,2
21.32044,49.04386,Os 9103 ,0,Kapušany pri Prešove,Prešov,Strážske,1611895262984,29,5,41,2
21.67319,48.89062,Os 9102 ,540,Vranov nad Topľou,Humenné,Prešov,1611895262984,29,5,41,2
21.92189,49.13492,Os 8902 ,0,Radvaň nad Laborcom,Medzilaborce,Humenné,1611895277985,29,5,41,17
21.67319,48.89062,Os 9102 ,540,Vranov nad Topľou,Humenné,Prešov,1611895277985,29,5,41,17
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895277985,29,5,41,17
21.32044,49.04386,Os 9103 ,0,Kapušany pri Prešove,Prešov,Strážske,1611895277985,29,5,41,17
21.99773,48.57161,Os 9302 ,0,Vojany,Veľké Kapušany,Bánovce nad Ondavou,1611895277985,29,5,41,17
21.92189,49.13492,Os 8902 ,0,Radvaň nad Laborcom,Medzilaborce,Humenné,1611895292999,29,5,41,32
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895292999,29,5,41,32
21.67319,48.89062,Os 9102 ,540,Vranov nad Topľou,Humenné,Prešov,1611895292999,29,5,41,32
21.99773,48.57161,Os 9302 ,0,Vojany,Veľké Kapušany,Bánovce nad Ondavou,1611895292999,29,5,41,32
21.32044,49.04386,Os 9103 ,0,Kapušany pri Prešove,Prešov,Strážske,1611895292999,29,5,41,32
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895308013,29,5,41,48
21.32044,49.04386,Os 9103 ,0,Kapušany pri Prešove,Prešov,Strážske,1611895308013,29,5,41,48
20.63426,48.91024,Os 7800 ,180,Markušovce,Košice,Poprad-Tatry,1611895308013,29,5,41,48
21.67319,48.89062,Os 9102 ,600,Vranov nad Topľou,Humenné,Prešov,1611895308013,29,5,41,48
20.63426,48.91024,Os 7800 ,180,Markušovce,Košice,Poprad-Tatry,1611895323016,29,5,42,3
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895323016,29,5,42,3
21.32044,49.04386,Os 9103 ,0,Kapušany pri Prešove,Prešov,Strážske,1611895323016,29,5,42,3
21.67319,48.89062,Os 9102 ,600,Vranov nad Topľou,Humenné,Prešov,1611895323016,29,5,42,3
20.63426,48.91024,Os 7800 ,240,Markušovce,Košice,Poprad-Tatry,1611895368036,29,5,42,48
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895368036,29,5,42,48
21.67319,48.89062,Os 9102 ,660,Vranov nad Topľou,Humenné,Prešov,1611895368036,29,5,42,48
21.32044,49.04386,Os 9103 ,0,Kapušany pri Prešove,Prešov,Strážske,1611895368036,29,5,42,48
20.63426,48.91024,Os 7800 ,240,Markušovce,Košice,Poprad-Tatry,1611895383089,29,5,43,3
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895383089,29,5,43,3
21.67319,48.89062,Os 9102 ,660,Vranov nad Topľou,Humenné,Prešov,1611895383089,29,5,43,3
21.32044,49.04386,Os 9103 ,0,Kapušany pri Prešove,Prešov,Strážske,1611895383089,29,5,43,3
20.63426,48.91024,Os 7800 ,240,Markušovce,Košice,Poprad-Tatry,1611895398035,29,5,43,18
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895398035,29,5,43,18
21.32044,49.04386,Os 9103 ,0,Kapušany pri Prešove,Prešov,Strážske,1611895398035,29,5,43,18
21.67319,48.89062,Os 9102 ,660,Vranov nad Topľou,Humenné,Prešov,1611895398035,29,5,43,18
22.172956,48.983733,Os 9402 ,360,Snina,Stakčín,Humenné,1611895398035,29,5,43,18
20.63426,48.91024,Os 7800 ,240,Markušovce,Košice,Poprad-Tatry,1611895413078,29,5,43,33
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895413078,29,5,43,33
21.67319,48.89062,Os 9102 ,660,Vranov nad Topľou,Humenné,Prešov,1611895413078,29,5,43,33
22.172956,48.983733,Os 9402 ,360,Snina,Stakčín,Humenné,1611895413078,29,5,43,33
21.32044,49.04386,Os 9103 ,0,Kapušany pri Prešove,Prešov,Strážske,1611895413078,29,5,43,33
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895428051,29,5,43,48
21.67319,48.89062,Os 9102 ,720,Vranov nad Topľou,Humenné,Prešov,1611895428051,29,5,43,48
21.32044,49.04386,Os 9103 ,0,Kapušany pri Prešove,Prešov,Strážske,1611895428051,29,5,43,48
22.172956,48.983733,Os 9402 ,420,Snina,Stakčín,Humenné,1611895428051,29,5,43,48
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895443090,29,5,44,3
21.67319,48.89062,Os 9102 ,720,Vranov nad Topľou,Humenné,Prešov,1611895443090,29,5,44,3
21.32044,49.04386,Os 9103 ,0,Kapušany pri Prešove,Prešov,Strážske,1611895443090,29,5,44,3
22.172956,48.983733,Os 9402 ,420,Snina,Stakčín,Humenné,1611895443090,29,5,44,3
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895458058,29,5,44,18
21.67319,48.89062,Os 9101 ,960,Vranov nad Topľou,Prešov,Humenné,1611895458058,29,5,44,18
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895458058,29,5,44,18
21.67319,48.89062,Os 9102 ,720,Vranov nad Topľou,Humenné,Prešov,1611895458058,29,5,44,18
22.172956,48.983733,Os 9402 ,420,Snina,Stakčín,Humenné,1611895458058,29,5,44,18
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895473106,29,5,44,33
21.67319,48.89062,Os 9101 ,960,Vranov nad Topľou,Prešov,Humenné,1611895473106,29,5,44,33
21.67319,48.89062,Os 9102 ,720,Vranov nad Topľou,Humenné,Prešov,1611895473106,29,5,44,33
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895473106,29,5,44,33
22.172956,48.983733,Os 9402 ,420,Snina,Stakčín,Humenné,1611895473106,29,5,44,33
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895488066,29,5,44,48
21.67319,48.89062,Os 9102 ,780,Vranov nad Topľou,Humenné,Prešov,1611895488066,29,5,44,48
22.172956,48.983733,Os 9402 ,0,Snina,Stakčín,Humenné,1611895488066,29,5,44,48
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895488066,29,5,44,48
21.67319,48.89062,Os 9101 ,960,Vranov nad Topľou,Prešov,Humenné,1611895488066,29,5,44,48
21.67319,48.89062,Os 9101 ,960,Vranov nad Topľou,Prešov,Humenné,1611895503106,29,5,45,3
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895503106,29,5,45,3
22.172956,48.983733,Os 9402 ,0,Snina,Stakčín,Humenné,1611895503106,29,5,45,3
21.67319,48.89062,Os 9102 ,780,Vranov nad Topľou,Humenné,Prešov,1611895503106,29,5,45,3
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895503106,29,5,45,3
21.24601,48.7958,Os 7802 ,300,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611895518090,29,5,45,18
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895518090,29,5,45,18
21.67319,48.89062,Os 9102 ,780,Vranov nad Topľou,Humenné,Prešov,1611895518090,29,5,45,18
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895518090,29,5,45,18
21.24601,48.7958,Os 7802 ,300,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611895533116,29,5,45,33
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895533116,29,5,45,33
21.67319,48.89062,Os 9102 ,780,Vranov nad Topľou,Humenné,Prešov,1611895533116,29,5,45,33
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895533116,29,5,45,33
21.24601,48.7958,Os 7802 ,360,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611895548081,29,5,45,48
21.67319,48.89062,Os 9102 ,840,Vranov nad Topľou,Humenné,Prešov,1611895548081,29,5,45,48
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895548081,29,5,45,48
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895548081,29,5,45,48
21.24601,48.7958,Os 7802 ,360,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611895563109,29,5,46,3
21.67319,48.89062,Os 9102 ,840,Vranov nad Topľou,Humenné,Prešov,1611895563109,29,5,46,3
21.92189,49.13492,Os 8903 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce mesto,1611895563109,29,5,46,3
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895563109,29,5,46,3
21.24601,48.7958,Os 7802 ,360,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611895578096,29,5,46,18
21.67319,48.89062,Os 9102 ,840,Vranov nad Topľou,Humenné,Prešov,1611895578096,29,5,46,18
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895578096,29,5,46,18
21.24601,48.7958,Os 7802 ,360,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611895593106,29,5,46,33
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895593106,29,5,46,33
21.67319,48.89062,Os 9102 ,840,Vranov nad Topľou,Humenné,Prešov,1611895593106,29,5,46,33
21.24601,48.7958,Os 7802 ,420,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611895608115,29,5,46,48
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895608115,29,5,46,48
21.67319,48.89062,Os 9102 ,900,Vranov nad Topľou,Humenné,Prešov,1611895608115,29,5,46,48
21.24601,48.7958,Os 7802 ,420,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611895623216,29,5,47,3
21.67319,48.89062,Os 9102 ,900,Vranov nad Topľou,Humenné,Prešov,1611895623216,29,5,47,3
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895623216,29,5,47,3
21.24601,48.7958,Os 7802 ,420,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611895638128,29,5,47,18
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895638128,29,5,47,18
21.24601,48.7958,Os 7802 ,420,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611895653127,29,5,47,33
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895653127,29,5,47,33
21.24601,48.7958,Os 7802 ,480,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611895668126,29,5,47,48
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895668126,29,5,47,48
21.37178,48.62929,Os 8803 ,360,Nižná Myšľa,Košice,Čierna nad Tisou,1611895668126,29,5,47,48
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895668126,29,5,47,48
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895683246,29,5,48,3
21.37178,48.62929,Os 8803 ,360,Nižná Myšľa,Košice,Čierna nad Tisou,1611895683246,29,5,48,3
21.24601,48.7958,Os 7802 ,480,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611895683246,29,5,48,3
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895683246,29,5,48,3
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895698145,29,5,48,18
21.37178,48.62929,Os 8803 ,360,Nižná Myšľa,Košice,Čierna nad Tisou,1611895698145,29,5,48,18
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895698145,29,5,48,18
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895713203,29,5,48,33
21.37178,48.62929,Os 8803 ,360,Nižná Myšľa,Košice,Čierna nad Tisou,1611895713203,29,5,48,33
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895713203,29,5,48,33
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895728223,29,5,48,48
21.37178,48.62929,Os 8803 ,420,Nižná Myšľa,Košice,Čierna nad Tisou,1611895728223,29,5,48,48
21.77576,48.65229,Os 9003 ,180,Hrinište,Michaľany,Humenné,1611895728223,29,5,48,48
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895728223,29,5,48,48
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895743234,29,5,49,3
21.37178,48.62929,Os 8803 ,420,Nižná Myšľa,Košice,Čierna nad Tisou,1611895743234,29,5,49,3
21.77576,48.65229,Os 9003 ,180,Hrinište,Michaľany,Humenné,1611895743234,29,5,49,3
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895743234,29,5,49,3
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895758225,29,5,49,18
21.77576,48.65229,Os 9003 ,180,Hrinište,Michaľany,Humenné,1611895758225,29,5,49,18
21.37178,48.62929,Os 8803 ,420,Nižná Myšľa,Košice,Čierna nad Tisou,1611895758225,29,5,49,18
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895758225,29,5,49,18
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895788238,29,5,49,48
21.37178,48.62929,Os 8803 ,480,Nižná Myšľa,Košice,Čierna nad Tisou,1611895788238,29,5,49,48
21.77576,48.65229,Os 9003 ,240,Hrinište,Michaľany,Humenné,1611895788238,29,5,49,48
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895788238,29,5,49,48
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895803330,29,5,50,3
21.77576,48.65229,Os 9003 ,240,Hrinište,Michaľany,Humenné,1611895803330,29,5,50,3
21.37178,48.62929,Os 8803 ,480,Nižná Myšľa,Košice,Čierna nad Tisou,1611895803330,29,5,50,3
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895803330,29,5,50,3
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895818223,29,5,50,18
21.77576,48.65229,Os 9003 ,240,Hrinište,Michaľany,Humenné,1611895818223,29,5,50,18
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895818223,29,5,50,18
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895833262,29,5,50,33
21.77576,48.65229,Os 9003 ,240,Hrinište,Michaľany,Humenné,1611895833262,29,5,50,33
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895833262,29,5,50,33
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895848397,29,5,50,48
21.77576,48.65229,Os 9003 ,300,Hrinište,Michaľany,Humenné,1611895848397,29,5,50,48
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895848397,29,5,50,48
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895863251,29,5,51,3
21.77576,48.65229,Os 9003 ,300,Hrinište,Michaľany,Humenné,1611895863251,29,5,51,3
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895863251,29,5,51,3
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895878233,29,5,51,18
21.77576,48.65229,Os 9003 ,300,Hrinište,Michaľany,Humenné,1611895878233,29,5,51,18
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895878233,29,5,51,18
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895893326,29,5,51,33
21.77576,48.65229,Os 9003 ,300,Hrinište,Michaľany,Humenné,1611895893326,29,5,51,33
21.32044,49.04386,Os 9202 ,420,Kapušany pri Prešove,Bardejov,Prešov,1611895893326,29,5,51,33
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895908334,29,5,51,48
21.77576,48.65229,Os 9003 ,360,Hrinište,Michaľany,Humenné,1611895908334,29,5,51,48
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895923265,29,5,52,3
21.77576,48.65229,Os 9003 ,360,Hrinište,Michaľany,Humenné,1611895923265,29,5,52,3
21.22393,48.85288,REX 1761 ,0,Kysak,Poprad-Tatry,Košice,1611895938364,29,5,52,18
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895938364,29,5,52,18
21.75771,48.39034,Os 8804 ,60,Streda nad Bodrogom,Čierna nad Tisou,Košice,1611895938364,29,5,52,18
21.77576,48.65229,Os 9003 ,360,Hrinište,Michaľany,Humenné,1611895938364,29,5,52,18
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895953282,29,5,52,33
21.75771,48.39034,Os 8804 ,60,Streda nad Bodrogom,Čierna nad Tisou,Košice,1611895953282,29,5,52,33
21.22393,48.85288,REX 1761 ,0,Kysak,Poprad-Tatry,Košice,1611895953282,29,5,52,33
21.77576,48.65229,Os 9003 ,360,Hrinište,Michaľany,Humenné,1611895953282,29,5,52,33
21.82483,48.86766,REX 1902 ,0,Strážske,Humenné,Košice,1611895968403,29,5,52,48
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895968403,29,5,52,48
21.22393,48.85288,REX 1761 ,0,Kysak,Poprad-Tatry,Košice,1611895968403,29,5,52,48
21.77576,48.65229,Os 9003 ,420,Hrinište,Michaľany,Humenné,1611895968403,29,5,52,48
21.22393,48.85288,REX 1761 ,0,Kysak,Poprad-Tatry,Košice,1611895983294,29,5,53,3
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895983294,29,5,53,3
21.82483,48.86766,REX 1902 ,0,Strážske,Humenné,Košice,1611895983294,29,5,53,3
21.77576,48.65229,Os 9003 ,420,Hrinište,Michaľany,Humenné,1611895983294,29,5,53,3
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611895998377,29,5,53,18
21.82483,48.86766,REX 1902 ,0,Strážske,Humenné,Košice,1611895998377,29,5,53,18
21.77576,48.65229,Os 9003 ,420,Hrinište,Michaľany,Humenné,1611895998377,29,5,53,18
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611896013372,29,5,53,33
21.82483,48.86766,REX 1902 ,0,Strážske,Humenné,Košice,1611896013372,29,5,53,33
21.77576,48.65229,Os 9003 ,420,Hrinište,Michaľany,Humenné,1611896013372,29,5,53,33
21.82483,48.86766,REX 1902 ,0,Strážske,Humenné,Košice,1611896028364,29,5,53,48
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611896028364,29,5,53,48
21.77576,48.65229,Os 9003 ,480,Hrinište,Michaľany,Humenné,1611896028364,29,5,53,48
21.75188,48.85705,Os 9101 ,900,Nižný Hrabovec,Prešov,Humenné,1611896028364,29,5,53,48
20.94725,48.85834,Os 7451 ,0,Gelnica,Dobšinská Ľadová Jaskyňa,Margecany,1611896043390,29,5,54,3
21.82483,48.86766,REX 1902 ,0,Strážske,Humenné,Košice,1611896043390,29,5,54,3
21.75188,48.85705,Os 9101 ,900,Nižný Hrabovec,Prešov,Humenné,1611896043390,29,5,54,3
21.77576,48.65229,Os 9003 ,480,Hrinište,Michaľany,Humenné,1611896043390,29,5,54,3
21.82483,48.86766,REX 1902 ,0,Strážske,Humenné,Košice,1611896058450,29,5,54,18
21.77576,48.65229,Os 9003 ,480,Hrinište,Michaľany,Humenné,1611896058450,29,5,54,18
21.75188,48.85705,Os 9101 ,900,Nižný Hrabovec,Prešov,Humenné,1611896058450,29,5,54,18
21.00288,48.60123,Os 6400 ,0,Moldava nad Bodvou,Košice,Moldava nad Bodvou mesto,1611896088442,29,5,54,48
21.82483,48.86766,REX 1902 ,0,Strážske,Humenné,Košice,1611896088442,29,5,54,48
21.77576,48.65229,Os 9003 ,540,Hrinište,Michaľany,Humenné,1611896088442,29,5,54,48
21.75188,48.85705,Os 9101 ,900,Nižný Hrabovec,Prešov,Humenné,1611896088442,29,5,54,48
21.00288,48.60123,Os 6400 ,0,Moldava nad Bodvou,Košice,Moldava nad Bodvou mesto,1611896103376,29,5,55,3
21.82483,48.86766,REX 1902 ,0,Strážske,Humenné,Košice,1611896103376,29,5,55,3
21.77576,48.65229,Os 9003 ,540,Hrinište,Michaľany,Humenné,1611896103376,29,5,55,3
21.75188,48.85705,Os 9101 ,900,Nižný Hrabovec,Prešov,Humenné,1611896103376,29,5,55,3
21.82483,48.86766,REX 1902 ,0,Strážske,Humenné,Košice,1611896118437,29,5,55,18
21.82483,48.86766,REX 1902 ,0,Strážske,Humenné,Košice,1611896133388,29,5,55,33
21.82483,48.86766,REX 1902 ,0,Strážske,Humenné,Košice,1611896178426,29,5,56,18
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896178426,29,5,56,18
21.82483,48.86766,REX 1902 ,300,Strážske,Humenné,Košice,1611896238452,29,5,57,18
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896238452,29,5,57,18
21.83458,48.67913,Os 9003 ,360,Bánovce nad Ondavou,Michaľany,Humenné,1611896238452,29,5,57,18
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896238452,29,5,57,18
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896253437,29,5,57,33
21.83458,48.67913,Os 9003 ,360,Bánovce nad Ondavou,Michaľany,Humenné,1611896253437,29,5,57,33
21.82483,48.86766,REX 1902 ,300,Strážske,Humenné,Košice,1611896253437,29,5,57,33
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896253437,29,5,57,33
21.82483,48.86766,REX 1902 ,360,Strážske,Humenné,Košice,1611896268452,29,5,57,48
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896268452,29,5,57,48
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896268452,29,5,57,48
21.82483,48.86766,REX 1902 ,360,Strážske,Humenné,Košice,1611896283454,29,5,58,3
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896283454,29,5,58,3
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896283454,29,5,58,3
21.82483,48.86766,REX 1902 ,360,Strážske,Humenné,Košice,1611896298483,29,5,58,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896298483,29,5,58,18
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896298483,29,5,58,18
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896298483,29,5,58,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896313466,29,5,58,33
21.82483,48.86766,REX 1902 ,360,Strážske,Humenné,Košice,1611896313466,29,5,58,33
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896313466,29,5,58,33
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896313466,29,5,58,33
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896328580,29,5,58,48
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896328580,29,5,58,48
21.82483,48.86766,REX 1902 ,420,Strážske,Humenné,Košice,1611896328580,29,5,58,48
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896328580,29,5,58,48
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896328580,29,5,58,48
21.82483,48.86766,REX 1902 ,420,Strážske,Humenné,Košice,1611896343471,29,5,59,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896343471,29,5,59,3
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896343471,29,5,59,3
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896343471,29,5,59,3
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896343471,29,5,59,3
21.82483,48.86766,REX 1902 ,420,Strážske,Humenné,Košice,1611896358481,29,5,59,18
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896358481,29,5,59,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896358481,29,5,59,18
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896358481,29,5,59,18
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896358481,29,5,59,18
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896373483,29,5,59,33
21.82483,48.86766,REX 1902 ,420,Strážske,Humenné,Košice,1611896373483,29,5,59,33
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896373483,29,5,59,33
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896373483,29,5,59,33
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896373483,29,5,59,33
21.82483,48.86766,REX 1902 ,480,Strážske,Humenné,Košice,1611896388488,29,5,59,48
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896388488,29,5,59,48
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896388488,29,5,59,48
