lon,lat,ROUTE_NUMBER,Trip,TripTime,vehicleID,lastStopOrder,lineID,lineType,DELAY,Current_Stop,Current_Stop_ID,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds,destination,Dir
21.5304,49.33305,701429,26,755,1007802919,11,1007040370,2,46,"Nižný Orlík, č.d. 63",1184,1614167237808,24,12,47,17,"Bardejov, AS",0
21.07178,49.30859,701419,10,745,1007802740,7,1007040364,2,190,"Malcov, rázc. Lukov ",1719,1614167267827,24,12,47,47,"Bardejov, AS",0
21.13577,48.9802,707418,30,770,1007803419,1,1007040403,2,-265,"Kojatice,,Kojatická Dolina",2186,1614167267827,24,12,47,47,"Prešov, AS",0
21.03363,48.96095,707419,18,745,1007803478,15,1007040404,2,-20,"Hrabkov, č.d. 21",640,1614167267827,24,12,47,47,"Prešov, AS",0
21.03363,48.96095,707419,18,745,1007803478,15,1007040404,2,-20,"Hrabkov, č.d. 21",640,1614167282926,24,12,48,2,"Prešov, AS",0
21.20577,49.07638,707436,26,755,1007803782,17,1007040411,2,53,Gregorovce most,81,1614167282926,24,12,48,2,"Prešov, AS",0
21.10683,49.09862,708411,39,735,1007804408,11,1007040433,2,138,Sabinov ul. Prešovská,188,1614167282926,24,12,48,2,"Sabinov, AS",1
21.5205,49.11686,707447,4,680,1007804051,28,1007040418,2,-266,"Giraltovce,,AS",1903,1614167297854,24,12,48,17,"Prešov, AS",0
21.1011,49.10164,708465,22,740,1007804648,45,1007040440,2,-69,Sabinov Slov. spor.,175,1614167312843,24,12,48,32,"Sabinov, AS",0
21.5205,49.11686,707447,4,680,1007804051,28,1007040418,2,-266,"Giraltovce,,AS",1903,1614167327866,24,12,48,47,"Prešov, AS",0
21.10167,49.10146,708411,39,735,1007804408,12,1007040433,2,97,Sabinov Slov. spor.,175,1614167327866,24,12,48,47,"Sabinov, AS",1
21.01118,49.30702,701420,10,770,1007802787,12,1007040365,2,-276,"Lenartov, horáreň ",1730,1614167342868,24,12,49,2,"Bardejov, AS",0
21.13577,48.9802,707418,30,770,1007803419,1,1007040403,2,-205,"Kojatice,,Kojatická Dolina",2186,1614167342868,24,12,49,2,"Prešov, AS",0
21.10167,49.10146,708411,39,735,1007804408,12,1007040433,2,97,Sabinov Slov. spor.,175,1614167342868,24,12,49,2,"Sabinov, AS",1
21.36793,49.2282,701407,14,758,1007802434,30,1007040358,2,-13,"Nižná Voľa, ZŠ",502,1614167357883,24,12,49,17,"Bardejov, AS",0
21.29672,49.21354,701412,259,750,1007802602,14,1007040360,2,-38,"Kobyly, OcÚ",300,1614167357883,24,12,49,17,"Prešov, AS",1
21.27027,48.85201,707408,32,770,1007803221,15,1007040399,2,-178,"Lemešany,,nám.",2130,1614167357883,24,12,49,17,"Prešov, AS",0
21.24151,48.9254,707410,128,730,1007803281,23,1007040400,2,41,"Kendice, PVK",428,1614167357883,24,12,49,17,"Prešov, AS",0
21.13577,48.9802,707418,30,770,1007803419,1,1007040403,2,-205,"Kojatice,,Kojatická Dolina",2186,1614167357883,24,12,49,17,"Prešov, AS",0
21.20597,49.06932,707437,22,730,1007803796,38,1007040412,2,-47,"Gregorovce, OcÚ",56,1614167357883,24,12,49,17,"Prešov, AS",0
20.79479,49.21181,708411,24,770,1007804360,1,1007040433,2,-201,"Bajerovce,,OcÚ",1484,1614167357883,24,12,49,17,"Lipany, AS",0
21.29672,49.21354,701412,259,750,1007802602,14,1007040360,2,-38,"Kobyly, OcÚ",300,1614167372880,24,12,49,32,"Prešov, AS",1
21.50335,49.34279,701429,26,755,1007802919,13,1007040370,2,128,Vyšný Orlík,794,1614167372880,24,12,49,32,"Bardejov, AS",0
21.13577,48.9802,707418,30,770,1007803419,1,1007040403,2,-205,"Kojatice,,Kojatická Dolina",2186,1614167372880,24,12,49,32,"Prešov, AS",0
21.20597,49.06932,707437,22,730,1007803796,38,1007040412,2,-47,"Gregorovce, OcÚ",56,1614167372880,24,12,49,32,"Prešov, AS",0
21.5205,49.11685,707447,4,680,1007804051,28,1007040418,2,-206,"Giraltovce,,AS",1903,1614167372880,24,12,49,32,"Prešov, AS",0
20.79479,49.21181,708411,24,770,1007804360,1,1007040433,2,-201,"Bajerovce,,OcÚ",1484,1614167372880,24,12,49,32,"Lipany, AS",0
21.27027,48.85201,707408,32,770,1007803221,15,1007040399,2,-178,"Lemešany,,nám.",2130,1614167387882,24,12,49,47,"Prešov, AS",0
21.36793,49.2282,701407,14,758,1007802434,30,1007040358,2,-13,"Nižná Voľa, ZŠ",502,1614167402878,24,12,50,2,"Bardejov, AS",0
21.30922,49.42032,701427,18,770,1007802858,1,1007040368,2,0,Becherov garáž,149,1614167402878,24,12,50,2,"Bardejov, AS",0
21.24151,48.92541,707410,128,730,1007803281,23,1007040400,2,100,"Kendice, PVK",428,1614167402878,24,12,50,2,"Prešov, AS",0
21.13577,48.9802,707418,30,770,1007803419,1,1007040403,2,-145,"Kojatice,,Kojatická Dolina",2186,1614167402878,24,12,50,2,"Prešov, AS",0
21.36793,49.2282,701407,14,758,1007802434,30,1007040358,2,-13,"Nižná Voľa, ZŠ",502,1614167417964,24,12,50,17,"Bardejov, AS",0
21.30922,49.42032,701427,18,770,1007802858,1,1007040368,2,0,Becherov garáž,149,1614167417964,24,12,50,17,"Bardejov, AS",0
21.13577,48.9802,707418,30,770,1007803419,1,1007040403,2,-145,"Kojatice,,Kojatická Dolina",2186,1614167417964,24,12,50,17,"Prešov, AS",0
21.30922,49.42032,701427,18,770,1007802858,1,1007040368,2,0,Becherov garáž,149,1614167432892,24,12,50,32,"Bardejov, AS",0
21.13577,48.9802,707418,30,770,1007803419,1,1007040403,2,-145,"Kojatice,,Kojatická Dolina",2186,1614167432892,24,12,50,32,"Prešov, AS",0
21.5205,49.11685,707447,4,680,1007804051,28,1007040418,2,-146,"Giraltovce,,AS",1903,1614167432892,24,12,50,32,"Prešov, AS",0
20.79479,49.21181,708411,24,770,1007804360,1,1007040433,2,-141,"Bajerovce,,OcÚ",1484,1614167432892,24,12,50,32,"Lipany, AS",0
21.27027,48.85201,707408,32,770,1007803221,15,1007040399,2,-58,"Lemešany,,nám.",2130,1614167462901,24,12,51,2,"Prešov, AS",0
21.30889,49.18759,701411,134,740,1007802496,26,1007040359,2,-90,"Janovce, rázc. Tročany",302,1614167477906,24,12,51,17,"Bardejov, AS",0
21.01118,49.30701,701420,10,770,1007802787,12,1007040365,2,-156,"Lenartov, horáreň ",1730,1614167477906,24,12,51,17,"Bardejov, AS",0
21.36793,49.2282,701407,14,758,1007802434,30,1007040358,2,-13,"Nižná Voľa, ZŠ",502,1614167477906,24,12,51,17,"Bardejov, AS",0
21.30922,49.42031,701427,18,770,1007802858,1,1007040368,2,-85,Becherov garáž,149,1614167477906,24,12,51,17,"Bardejov, AS",0
20.77978,49.14937,707431,16,770,1007803710,1,1007040408,2,-83,"Tichý Potok,,Javorina ",2620,1614167492919,24,12,51,32,"Prešov, AS",0
21.35764,49.04368,707442,37,735,1007803910,18,1007040414,2,-193,Lada,927,1614167492919,24,12,51,32,"Šarišská Poruba, OcÚ",1
21.10632,49.09897,708403,1,745,1007804248,42,1007040431,2,-40,Sabinov ul. Prešovská,188,1614167492919,24,12,51,32,"Prešov, AS",1
21.06271,49.0906,708461,34,770,1007804595,21,1007040439,2,-50,Uzovský Šalgov,169,1614167492919,24,12,51,32,"Sabinov, AS",0
21.01118,49.30701,701420,10,770,1007802787,12,1007040365,2,-156,"Lenartov, horáreň ",1730,1614167507923,24,12,51,47,"Bardejov, AS",0
21.24099,48.93069,707410,128,730,1007803281,24,1007040400,2,186,"Kendice, č.d. 10",426,1614167507923,24,12,51,47,"Prešov, AS",0
21.13577,48.9802,707418,30,770,1007803419,1,1007040403,2,-25,"Kojatice,,Kojatická Dolina",2186,1614167507923,24,12,51,47,"Prešov, AS",0
20.79479,49.21183,708411,24,770,1007804360,1,1007040433,2,-21,"Bajerovce,,OcÚ",1484,1614167567951,24,12,52,47,"Lipany, AS",0
21.01117,49.30701,701420,10,770,1007802787,12,1007040365,2,-96,"Lenartov, horáreň ",1730,1614167582952,24,12,53,2,"Bardejov, AS",0
21.32592,49.01489,707452,30,765,1007804097,4,1007040421,2,65,"Vyšná Šebastová, OcÚ ",896,1614167582952,24,12,53,2,"Prešov, AS",0
21.22331,49.00092,707421,115,762,1007803605,6,1007040405,2,94,"Prešov, Levočská ul.",461,1614167597949,24,12,53,17,"Víťaz, remeselný dom",1
21.13946,49.06805,708403,16,745,1007804191,13,1007040431,2,69,Šarišské Michaľany sídlisko,152,1614167597949,24,12,53,17,"Nižný Slavkov, horný koniec",0
21.01117,49.30701,701420,10,770,1007802787,12,1007040365,2,-96,"Lenartov, horáreň ",1730,1614167613865,24,12,53,33,"Bardejov, AS",0
21.32626,48.89111,707405,64,750,1007803158,19,1007040397,2,-62,"Mirkovce, č.d. 17",1736,1614167613865,24,12,53,33,"Prešov, AS",0
21.22331,49.00092,707421,115,762,1007803605,6,1007040405,2,94,"Prešov, Levočská ul.",461,1614167613865,24,12,53,33,"Víťaz, remeselný dom",1
20.77978,49.14937,707431,16,770,1007803710,1,1007040408,2,37,"Tichý Potok,,Javorina ",2620,1614167613865,24,12,53,33,"Prešov, AS",0
21.07313,49.33948,701419,84,760,1007802750,30,1007040364,2,123,"Hrabské, č.d. 97",1700,1614167627990,24,12,53,47,"Bardejov, AS",0
21.32094,49.01698,707452,30,765,1007804097,6,1007040421,2,38,"Vyšná Šebastová, cintorín ",894,1614167627990,24,12,53,47,"Prešov, AS",0
21.32626,48.89111,707405,64,750,1007803158,19,1007040397,2,-62,"Mirkovce, č.d. 17",1736,1614167642992,24,12,54,2,"Prešov, AS",0
21.0367,48.99948,707419,36,765,1007803494,28,1007040404,2,-138,"Chminianské Jakubovany, Dolina",549,1614167642992,24,12,54,2,"Prešov, AS",0
21.3797,49.0647,707442,14,775,1007803879,10,1007040414,2,-260,"Nemcovce, Zimná Studňa ",864,1614167642992,24,12,54,2,"Prešov, AS",0
21.32094,49.01698,707452,30,765,1007804097,6,1007040421,2,38,"Vyšná Šebastová, cintorín ",894,1614167642992,24,12,54,2,"Prešov, AS",0
21.08469,49.10783,707430,19,725,1007803693,33,1007040407,2,18,"Sabinov, rázc. Drienica",192,1614167672982,24,12,54,32,"Lipany, AS",1
21.01915,49.02475,707421,22,750,1007803547,27,1007040405,2,123,"Bertotovce, nám.",563,1614167672982,24,12,54,32,"Prešov, AS",0
21.3797,49.0647,707442,14,775,1007803879,10,1007040414,2,-200,"Nemcovce, Zimná Studňa ",864,1614167672982,24,12,54,32,"Prešov, AS",0
21.3797,49.0647,707442,14,775,1007803879,10,1007040414,2,-140,"Nemcovce, Zimná Studňa ",864,1614167733019,24,12,55,33,"Prešov, AS",0
21.08771,49.08446,708461,34,770,1007804595,23,1007040439,2,22,Ražňany rácz. Uzov. Šalgov,163,1614167733019,24,12,55,33,"Sabinov, AS",0
21.3797,49.0647,707442,14,775,1007803879,10,1007040414,2,-140,"Nemcovce, Zimná Studňa ",864,1614167748047,24,12,55,48,"Prešov, AS",0
21.08771,49.08446,708461,34,770,1007804595,23,1007040439,2,22,Ražňany rácz. Uzov. Šalgov,163,1614167763045,24,12,56,3,"Sabinov, AS",0
21.48571,49.09883,707447,25,735,1007804061,24,1007040418,2,142,"Kračúnovce, potraviny",363,1614167793054,24,12,56,33,"Svidník, AS",1
21.271,48.87244,707408,32,770,1007803221,17,1007040399,2,-30,"Drienov, nám ",1133,1614167808059,24,12,56,48,"Prešov, AS",0
21.24153,48.95777,707410,128,730,1007803281,26,1007040400,2,184,"Haniska, priecestie",422,1614167808059,24,12,56,48,"Prešov, AS",0
21.27027,48.85191,707410,29,750,1007803298,14,1007040400,2,-127,"Lemešany,,nám.",2130,1614167808059,24,12,56,48,"Košice, AS",1
21.18729,48.92671,707416,38,735,1007803334,26,1007040401,2,40,"Radatice, Čeľovský",443,1614167808059,24,12,56,48,"Prešov, AS",0
21.064,49.00177,707419,18,745,1007803478,30,1007040404,2,-69,"Chmiňany, MŠ",547,1614167808059,24,12,56,48,"Prešov, AS",0
21.24153,48.95777,707410,128,730,1007803281,26,1007040400,2,184,"Haniska, priecestie",422,1614167823065,24,12,57,3,"Prešov, AS",0
21.064,49.00177,707419,18,745,1007803478,30,1007040404,2,-69,"Chmiňany, MŠ",547,1614167823065,24,12,57,3,"Prešov, AS",0
21.36127,48.85525,707405,106,260,1007803149,1,1007040397,2,-81,"Varhaňovce, OcÚ ",1114,1614136848381,24,4,20,48,"Prešov, AS",0
21.26127,49.13765,707437,34,260,1007803800,2,1007040412,2,-85,Geraltov,20,1614136848381,24,4,20,48,"Prešov, AS",0
21.45794,49.10321,712453,4,250,1007804952,7,1007040459,2,80,"Kuková, č.d.27",936,1614136848381,24,4,20,48,"Giraltovce, AS",0
21.07422,48.91751,707416,12,255,1007803324,9,1007040401,2,11,"Miklušovce, PD",674,1614136848381,24,4,20,48,"Prešov, AS",0
21.07171,49.33073,701419,108,250,1007802753,28,1007040364,2,42,"Hrabské, č.d. 4",1697,1614136863369,24,4,21,3,"Bardejov, AS",0
21.28214,49.29747,701429,19,260,1007802924,1,1007040370,2,-215,"Bardejov, AS pred žel.st.",2036,1614136863369,24,4,21,3,"Svidník, AS",1
21.36127,48.85525,707405,106,260,1007803149,1,1007040397,2,-81,"Varhaňovce, OcÚ ",1114,1614136863369,24,4,21,3,"Prešov, AS",0
21.07422,48.91751,707416,12,255,1007803324,9,1007040401,2,11,"Miklušovce, PD",674,1614136863369,24,4,21,3,"Prešov, AS",0
21.37103,49.22402,701407,2,245,1007802429,29,1007040358,2,85,Nižná Voľa,504,1614136878429,24,4,21,18,"Bardejov, AS",0
21.28215,49.29747,701429,19,260,1007802924,1,1007040370,2,-155,"Bardejov, AS pred žel.st.",2036,1614136878429,24,4,21,18,"Svidník, AS",1
21.26127,49.13765,707437,34,260,1007803800,2,1007040412,2,-85,Geraltov,20,1614136878429,24,4,21,18,"Prešov, AS",0
21.37103,49.22402,701407,2,245,1007802429,29,1007040358,2,85,Nižná Voľa,504,1614136893426,24,4,21,33,"Bardejov, AS",0
21.28219,49.29742,701412,263,260,1007802610,6,1007040360,2,-76,"Bardejov, AS pred žel.st.",2036,1614136908396,24,4,21,48,"Prešov, AS",1
21.42839,49.20005,701404,78,260,1007802366,15,1007040356,2,33,"Porúbka, č.d. 48",698,1614136968419,24,4,22,48,"Bardejov, AS",0
21.40125,49.15603,701411,4,258,1007802478,3,1007040359,2,0,"Koprivnica, Jednota",404,1614136968419,24,4,22,48,"Bardejov, AS",0
21.07793,48.91781,707416,7,265,1007803350,32,1007040401,2,-254,"Miklušovce, OcÚ",676,1614136968419,24,4,22,48,"Margecany, žel.st.",1
21.05298,48.99557,707419,2,240,1007803470,19,1007040404,2,81,"Chminianské Jakubovany, rázc.",548,1614136968419,24,4,22,48,"Prešov, AS",0
21.17518,49.11214,707435,2,250,1007803754,9,1007040410,2,-18,Bodovce,78,1614136968419,24,4,22,48,"Prešov, AS",0
21.36766,49.2285,701407,2,245,1007802429,30,1007040358,2,130,"Nižná Voľa, ZŠ",502,1614136983455,24,4,23,3,"Bardejov, AS",0
21.40125,49.15603,701411,4,258,1007802478,3,1007040359,2,0,"Koprivnica, Jednota",404,1614136983455,24,4,23,3,"Bardejov, AS",0
21.07793,48.91781,707416,7,265,1007803350,32,1007040401,2,-254,"Miklušovce, OcÚ",676,1614136998438,24,4,23,18,"Margecany, žel.st.",1
21.50496,49.02799,707448,2,258,1007804063,7,1007040419,2,-217,"Hanušovce n.Topľou,nám.",1896,1614137013439,24,4,23,33,"Prešov, Jilemnického - garáž SAD",0
21.27921,49.29303,701412,263,260,1007802610,7,1007040360,2,8,"Bardejov, Krátky rad ",1164,1614137028457,24,4,23,48,"Prešov, AS",1
21.28216,49.29746,701429,19,260,1007802924,1,1007040370,2,-35,"Bardejov, AS pred žel.st.",2036,1614137028457,24,4,23,48,"Svidník, AS",1
21.36766,49.2285,701407,2,245,1007802429,30,1007040358,2,130,"Nižná Voľa, ZŠ",502,1614137043442,24,4,24,3,"Bardejov, AS",0
21.07793,48.91781,707416,7,265,1007803350,32,1007040401,2,-194,"Miklušovce, OcÚ",676,1614137043442,24,4,24,3,"Margecany, žel.st.",1
21.50496,49.02799,707448,2,258,1007804063,7,1007040419,2,-185,"Hanušovce n.Topľou,nám.",1896,1614137058443,24,4,24,18,"Prešov, Jilemnického - garáž SAD",0
21.50496,49.02799,707448,2,258,1007804063,7,1007040419,2,-97,"Hanušovce n.Topľou,nám.",1896,1614137133484,24,4,25,33,"Prešov, Jilemnického - garáž SAD",0
21.44281,49.20967,701404,78,260,1007802366,17,1007040356,2,9,"Nemcovce, č.d. 10",704,1614137178497,24,4,26,18,"Bardejov, AS",0
21.34831,48.86875,707405,106,260,1007803149,5,1007040397,2,-162,"Brestov, OcÚ ",1108,1614137193520,24,4,26,33,"Prešov, AS",0
21.07793,48.91781,707416,7,265,1007803350,32,1007040401,2,-74,"Miklušovce, OcÚ",676,1614137193520,24,4,26,33,"Margecany, žel.st.",1
21.13563,48.98027,707418,2,265,1007803408,1,1007040403,2,-72,"Kojatice,,Kojatická Dolina",2186,1614137193520,24,4,26,33,"Prešov, AS",0
20.95292,49.05603,707421,2,265,1007803555,15,1007040405,2,-90,"Lipovce, nám.",608,1614137193520,24,4,26,33,"Prešov, AS",0
21.50496,49.02798,707448,2,258,1007804063,7,1007040419,2,-37,"Hanušovce n.Topľou,nám.",1896,1614137193520,24,4,26,33,"Prešov, Jilemnického - garáž SAD",0
21.50496,49.02798,707448,2,258,1007804063,7,1007040419,2,-37,"Hanušovce n.Topľou,nám.",1896,1614137208526,24,4,26,48,"Prešov, Jilemnického - garáž SAD",0
21.50496,49.02798,707448,2,258,1007804063,7,1007040419,2,23,"Hanušovce n.Topľou,nám.",1896,1614137223513,24,4,27,3,"Prešov, Jilemnického - garáž SAD",0
21.38846,49.41029,701428,2,255,1007802895,6,1007040369,2,78,Varadka Osada,133,1614137328581,24,4,28,48,"Bardejov, AS",0
21.08982,49.10389,708455,3,268,1007804522,1,1007040437,2,-50,"Sabinov,,AS",2316,1614137343567,24,4,29,3,"Drienica, hotel Javorná",1
21.08982,49.10389,708455,3,268,1007804522,1,1007040437,2,-50,"Sabinov,,AS",2316,1614137358589,24,4,29,18,"Drienica, hotel Javorná",1
21.37376,48.90618,707403,4,245,1007803100,10,1007040396,2,17,"Žehňa, rázc. Lesíček",1090,1614137373596,24,4,29,33,"Prešov, AS",0
20.99982,48.98974,707419,2,240,1007803470,24,1007040404,2,-1,"Chminianské Jakubovany, hor. koniec",556,1614137388646,24,4,29,48,"Prešov, AS",0
21.37376,48.90618,707403,4,245,1007803100,10,1007040396,2,17,"Žehňa, rázc. Lesíček",1090,1614137403599,24,4,30,3,"Prešov, AS",0
21.11873,48.9178,707416,12,255,1007803324,14,1007040401,2,-72,"Sedlice, OcÚ",684,1614137403599,24,4,30,3,"Prešov, AS",0
21.11873,48.9178,707416,12,255,1007803324,14,1007040401,2,-72,"Sedlice, OcÚ",684,1614137418600,24,4,30,18,"Prešov, AS",0
21.34224,49.16178,701411,4,258,1007802478,8,1007040359,2,16,Abrahámovce,411,1614137433625,24,4,30,33,"Bardejov, AS",0
21.40186,49.40438,701428,2,255,1007802895,7,1007040369,2,121,Nižná Polianka jednota,136,1614137448836,24,4,30,48,"Bardejov, AS",0
21.31727,48.84834,707407,2,270,1007803184,8,1007040398,2,0,"Šarišské Bohdanovce, potraviny ",1118,1614137493689,24,4,31,33,"Prešov, AS",0
21.20513,49.09352,707435,2,250,1007803754,15,1007040410,2,-87,"Hubošovce, kaplnka",76,1614137493689,24,4,31,33,"Prešov, AS",0
21.48607,49.12798,712453,4,250,1007804952,18,1007040459,2,119,"Kalnište, č.d. 13",380,1614137493689,24,4,31,33,"Giraltovce, AS",0
21.26832,49.17284,701414,70,260,1007802622,12,1007040361,2,122,"Osikov, most",319,1614137508644,24,4,31,48,"Bardejov, AS",0
21.12834,48.99503,707418,2,265,1007803408,3,1007040403,2,-11,"Kojatice,PD",2185,1614137508644,24,4,31,48,"Prešov, AS",0
21.0095,48.9918,707419,2,240,1007803470,26,1007040404,2,-55,"Chminianské Jakubovany, OcÚ",553,1614137508644,24,4,31,48,"Prešov, AS",0
21.22078,49.11592,707437,34,260,1007803800,20,1007040412,2,-77,"Terňa, Babin Potok",30,1614137523649,24,4,32,3,"Prešov, AS",0
21.2379,49.22049,701412,263,260,1007802610,17,1007040360,2,68,"Hertník, Stavenec",808,1614137748792,24,4,35,48,"Prešov, AS",1
21.27825,48.8441,707410,1,250,1007803288,15,1007040400,2,4,"Lemešany,,č.d.64",2133,1614137748792,24,4,35,48,"Košice, AS",1
21.43664,49.07133,707445,2,255,1007803984,33,1007040416,2,80,"Chmeľov, ZŠ ",880,1614137748792,24,4,35,48,"Prešov, AS",0
20.9244,49.14572,708404,2,275,1007804304,1,1007040432,2,-113,"Ďačov, konečná",284,1614137748792,24,4,35,48,"Lipany, AS",0
20.83929,49.14492,708403,101,265,1007804266,16,1007040431,2,126,"Brezovica,,kaštieľ",1991,1614137778828,24,4,36,18,"Lipany, AS",1
21.3902,49.08772,707444,104,270,1007803940,19,1007040415,2,35,"Šarišská Trstená, rázc. Proč ",902,1614137823861,24,4,37,3,"Prešov, AS",0
21.32371,49.14951,701411,4,258,1007802478,15,1007040359,2,31,Raslavice č.d. 35,335,1614137868892,24,4,37,48,"Bardejov, AS",0
20.92746,49.14783,708404,2,275,1007804304,2,1007040432,2,-31,"Ďačov, OcÚ",283,1614137868892,24,4,37,48,"Lipany, AS",0
21.43727,49.31892,701432,10,280,1007802939,9,1007040372,2,-302,Kurimka,768,1614137898899,24,4,38,18,"Bardejov, AS",0
21.29603,48.82824,707410,1,250,1007803288,17,1007040400,2,-117,Bretejovce,1994,1614137913897,24,4,38,33,"Košice, AS",1
21.2774,48.87056,707407,2,270,1007803184,10,1007040398,2,74,"Drienov, Sírňava ",1131,1614137913897,24,4,38,33,"Prešov, AS",0
21.15789,49.33639,701424,10,255,1007802840,14,1007040367,2,16,Sveržov ,960,1614137928902,24,4,38,48,"Bardejov, AS",0
21.32387,48.91587,707405,106,260,1007803149,22,1007040397,2,133,"Žehňa, Dúbrava, rázc. Žehňa ",1098,1614137928902,24,4,38,48,"Prešov, AS",0
20.85606,49.14473,708403,101,265,1007804266,18,1007040431,2,38,"Brezovica,,rázc.",1987,1614137943891,24,4,39,3,"Lipany, AS",1
21.42352,49.29882,701402,54,275,1007802319,12,1007040355,2,-1,"Hažlín, č.d. 42",822,1614137958915,24,4,39,18,"Bardejov, AS",0
21.29604,48.82824,707410,1,250,1007803288,17,1007040400,2,-57,Bretejovce,1994,1614137958915,24,4,39,18,"Košice, AS",1
21.12643,49.00976,707418,2,265,1007803408,9,1007040403,2,-84,"Svinia, ZŠ",580,1614137973907,24,4,39,33,"Prešov, AS",0
20.99449,49.02263,707421,2,265,1007803555,21,1007040405,2,6,"Hendrichovce, rázc. Štefanovce, nast. 3",586,1614137973907,24,4,39,33,"Prešov, AS",0
21.06402,49.00177,707419,2,240,1007803470,30,1007040404,2,-59,"Chmiňany, MŠ",547,1614137988936,24,4,39,48,"Prešov, AS",0
21.4397,49.02384,707448,2,258,1007804063,13,1007040419,2,101,"Pavlovce,otoč.",2419,1614137988936,24,4,39,48,"Prešov, Jilemnického - garáž SAD",0
21.42352,49.29882,701402,54,275,1007802319,12,1007040355,2,-1,"Hažlín, č.d. 42",822,1614138003935,24,4,40,3,"Bardejov, AS",0
20.99449,49.02263,707421,2,265,1007803555,21,1007040405,2,6,"Hendrichovce, rázc. Štefanovce, nast. 3",586,1614138003935,24,4,40,3,"Prešov, AS",0
20.99449,49.02263,707421,2,265,1007803555,21,1007040405,2,6,"Hendrichovce, rázc. Štefanovce, nast. 3",586,1614138018920,24,4,40,18,"Prešov, AS",0
21.11101,49.06572,707430,2,260,1007803651,25,1007040407,2,-80,Ostrovany PD,158,1614138018920,24,4,40,18,"Prešov, AS",0
21.18364,49.09022,707435,2,250,1007803754,19,1007040410,2,-55,"Uzovce, dol. koniec",53,1614138018920,24,4,40,18,"Prešov, AS",0
21.23999,49.20659,701414,70,260,1007802622,22,1007040361,2,60,"Hertník, OcÚ",311,1614138048935,24,4,40,48,"Bardejov, AS",0
21.43726,49.31893,701432,10,280,1007802939,9,1007040372,2,-122,Kurimka,768,1614138048935,24,4,40,48,"Bardejov, AS",0
21.16806,48.91531,707416,12,255,1007803324,18,1007040401,2,-8,"Ľubovec, PD",691,1614138048935,24,4,40,48,"Prešov, AS",0
21.05597,49.05726,707424,2,260,1007803608,25,1007040406,2,-84,"Jarovnice, rázc. Daletice",533,1614138078936,24,4,41,18,"Prešov, AS",0
21.43726,49.31893,701432,10,280,1007802939,9,1007040372,2,-62,Kurimka,768,1614138093955,24,4,41,33,"Bardejov, AS",0
21.07077,49.00088,707419,2,240,1007803470,31,1007040404,2,-43,"Chmiňany, cintorín",545,1614138093955,24,4,41,33,"Prešov, AS",0
21.38815,49.03776,707442,54,270,1007803888,20,1007040414,2,-48,"Šarišská Poruba, OcÚ",865,1614138093955,24,4,41,33,"Prešov, AS",0
21.4992,49.09189,712453,4,250,1007804952,28,1007040459,2,110,"Železník, č.d. 2",367,1614138108965,24,4,41,48,"Giraltovce, AS",0
21.41798,49.30228,701402,54,275,1007802319,13,1007040355,2,3,"Hažlín, Jednota",746,1614138123965,24,4,42,3,"Bardejov, AS",0
21.43726,49.31893,701432,10,280,1007802939,9,1007040372,2,-62,Kurimka,768,1614138123965,24,4,42,3,"Bardejov, AS",0
21.43702,49.319,701432,10,280,1007802939,9,1007040372,2,-2,Kurimka,768,1614138199013,24,4,43,19,"Bardejov, AS",0
21.26551,49.3805,701427,6,250,1007802865,18,1007040368,2,196,"Stebník, č.d. 31",108,1614138199013,24,4,43,19,"Bardejov, AS",0
21.10561,49.12481,708455,6,278,1007804503,3,1007040437,2,-22,Drienica stred,199,1614138199013,24,4,43,19,"Sabinov, AS",0
21.26551,49.3805,701427,6,250,1007802865,18,1007040368,2,196,"Stebník, č.d. 31",108,1614138229014,24,4,43,49,"Bardejov, AS",0
21.20579,49.0764,707437,34,260,1007803800,37,1007040412,2,134,Gregorovce most,81,1614138229014,24,4,43,49,"Prešov, AS",0
21.44676,49.03335,707448,2,258,1007804063,16,1007040419,2,156,"Pavlovce,,č.d.49",2424,1614138229014,24,4,43,49,"Prešov, Jilemnického - garáž SAD",0
21.08836,49.14735,708468,2,270,1007804664,25,1007040441,2,-9,"Červená voda, obec",206,1614138244015,24,4,44,4,"Sabinov, AS",0
20.95739,49.18815,708412,8,277,1007804427,37,1007040434,2,145,"Kamenica, OcÚ",418,1614138244015,24,4,44,4,"Lipany, AS",0
21.26344,49.1751,701412,263,260,1007802610,21,1007040360,2,-54,"Osikov, č.d. 165",317,1614138274046,24,4,44,34,"Prešov, AS",1
21.33797,48.93565,707403,4,245,1007803100,30,1007040396,2,20,"Abranovce, dol. koniec ",1128,1614138274046,24,4,44,34,"Prešov, AS",0
21.20738,49.07972,707435,2,250,1007803754,21,1007040410,2,47,"Gregorovce, rázc. Uzovce",38,1614138274046,24,4,44,34,"Prešov, AS",0
21.31272,49.26437,701407,2,245,1007802429,39,1007040358,2,35,"Lukavica, PD",489,1614138334053,24,4,45,34,"Bardejov, AS",0
21.2781,48.8443,707410,2,280,1007803255,15,1007040400,2,-40,"Lemešany,,č.d.64",2133,1614138334053,24,4,45,34,"Prešov, AS",0
20.95219,49.12944,708404,2,275,1007804304,9,1007040432,2,31,"Dubovica, hor. koniec",288,1614138334053,24,4,45,34,"Lipany, AS",0
