lon,lat,ROUTE_NUMBER,DIRECTION,BUS_STOP_ORDER_NUM,BUS_STOP_NUM_1,Current_Stop,BUS_STOP_SUB_NUM_2,BUS_STOP_NUM_2,Next_Stop,PLANNED_ROAD,REAL_ROAD,DELAY,VEHICLE_NUMBER,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds
21.24416,48.99307,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,373,-164,734,1614953838425,5,15,17,18
21.24451,48.993,15,T,4,120,Moyzesova,0,205,Divadlo Jonáša Záborského,600,497,-29,392,1614953838425,5,15,17,18
21.24455,48.99258,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,438,-192,734,1614953883435,5,15,18,3
21.24122,48.99194,29,P,9,531,Okružná,1,114,Grešova,500,150,-70,393,1614953943454,5,15,19,3
21.24287,48.98626,7,T,4,24,Štúrova,0,4,Čierny most,650,17,7,739,1614953958455,5,15,19,18
21.2438,48.99275,29,P,9,531,Okružná,1,114,Grešova,500,359,-53,393,1614953973470,5,15,19,33
21.2445,48.99262,39,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,368,-150,356,1614954018484,5,15,20,18
21.24398,48.99331,39,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-159,356,1614954063512,5,15,21,3
21.24426,48.99298,41,T,1,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,139,-22,389,1614954123528,5,15,22,3
21.24407,48.99331,4,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-62,742,1614954138516,5,15,22,18
21.24396,48.9934,41,T,1,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,17,-70,389,1614954153521,5,15,22,33
21.24496,48.99217,7,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,301,5,739,1614954153521,5,15,22,33
21.24226,48.98678,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,955,-23,723,1614954198529,5,15,23,18
21.24228,48.98679,34,T,12,23,Priemyselné centrum,0,25,Škultétyho,620,586,-150,346,1614954213527,5,15,23,33
21.24365,48.99375,24,T,11,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,58,-75,380,1614954228540,5,15,23,48
21.24175,48.98661,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,990,-31,723,1614954228540,5,15,23,48
21.24269,48.98645,5,P,6,4,Čierny most,1,24,Štúrova,720,608,-93,733,1614954258544,5,15,24,18
21.23563,48.98999,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,752,-14,723,1614954318555,5,15,25,18
21.24113,48.98626,5,T,3,199,Prešovská univerzita,1,25,Škultétyho,706,673,-44,735,1614954408572,5,15,26,48
21.24163,48.98645,5,T,3,199,Prešovská univerzita,1,25,Škultétyho,706,706,-42,735,1614954423578,5,15,27,3
21.24224,48.98666,5,T,4,25,Škultétyho,0,4,Čierny most,635,57,-51,735,1614954438578,5,15,27,18
21.24472,48.9924,19,T,14,4,Čierny most,1,114,Grešova,500,327,-133,399,1614954468579,5,15,27,48
21.24433,48.99296,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,435,-57,732,1614954483581,5,15,28,3
21.24445,48.99274,18,T,1,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,381,-77,353,1614954543601,5,15,29,3
21.24389,48.99347,18,T,2,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,17,-86,353,1614954588626,5,15,29,48
21.23606,48.98939,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,64,-143,745,1614954648622,5,15,30,48
21.24399,48.99342,5,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-41,735,1614954648622,5,15,30,48
21.24356,48.99388,21,P,2,2,Na Hlavnej,1,114,Grešova,510,273,7,359,1614954843675,5,15,34,3
21.2442,48.99311,21,P,2,2,Na Hlavnej,1,114,Grešova,510,370,11,359,1614954858676,5,15,34,18
21.24417,48.99301,21,P,2,2,Na Hlavnej,1,114,Grešova,510,375,-4,359,1614954873690,5,15,34,33
21.24384,48.98729,2,P,9,4,Čierny most,0,25,Škultétyho,650,449,25,736,1614954918705,5,15,35,18
21.24452,48.99295,19,P,5,120,Moyzesova,1,3,Veľká pošta,720,529,-12,399,1614955008706,5,15,36,48
21.24154,48.98646,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,722,106,345,1614955188756,5,15,39,48
21.24286,48.99467,28,P,14,2,Na Hlavnej,1,3,Veľká pošta,555,166,-71,405,1614955203767,5,15,40,3
21.24367,48.99362,28,P,14,2,Na Hlavnej,1,3,Veľká pošta,555,287,-61,405,1614955218772,5,15,40,18
21.23831,48.99182,12,P,17,184,Gym.sv.Moniky,1,185,Kúpeľná,469,431,-109,402,1614955308798,5,15,41,48
21.24014,48.99037,12,P,18,185,Kúpeľná,1,186,Pavlovičovo nám.,305,213,-116,402,1614955368796,5,15,42,48
21.24432,48.99304,4,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,419,-162,744,1614955413810,5,15,43,33
21.24452,48.99275,2,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,377,-100,733,1614955473816,5,15,44,33
21.2435,48.99402,1,T,8,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,92,-128,740,1614955488819,5,15,44,48
21.24433,48.993,2,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,414,-118,733,1614955503819,5,15,45,3
21.24409,48.99303,4,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,373,62,722,1614955533811,5,15,45,33
21.2407,48.98619,27,P,9,4,Čierny most,0,25,Škultétyho,650,650,-28,387,1614955548820,5,15,45,48
21.24447,48.99281,12,P,19,186,Pavlovičovo nám.,0,205,Divadlo Jonáša Záborského,739,634,-141,402,1614955563823,5,15,46,3
21.24442,48.99282,22,T,16,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,303,234,-41,394,1614955578828,5,15,46,18
21.2368,48.98862,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,571,-98,725,1614955578828,5,15,46,18
21.24362,48.99369,32,P,5,2,Na Hlavnej,1,3,Veľká pošta,555,282,64,375,1614955578828,5,15,46,18
21.24356,48.99391,12,P,19,186,Pavlovičovo nám.,0,205,Divadlo Jonáša Záborského,739,739,-166,402,1614955623853,5,15,47,3
21.24288,48.9946,11,P,7,2,Na Hlavnej,4,3,Veľká pošta,555,176,-1,391,1614955623853,5,15,47,3
21.24445,48.99266,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,444,-144,705,1614955638858,5,15,47,18
21.24406,48.99319,11,P,7,2,Na Hlavnej,4,3,Veľká pošta,555,353,-22,391,1614955683869,5,15,48,3
21.24382,48.99344,24,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,327,24,380,1614955683869,5,15,48,3
21.23888,48.98601,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,500,58,726,1614955728887,5,15,48,48
21.23943,48.98581,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,545,49,726,1614955743883,5,15,49,3
21.2441,48.99307,22,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,333,-214,403,1614955743883,5,15,49,3
21.24409,48.99311,5,P,4,2,Na Hlavnej,1,3,Veľká pošta,555,363,-21,736,1614955803889,5,15,50,3
21.24413,48.99312,45,P,13,2,Na Hlavnej,1,3,Veľká pošta,555,368,8,355,1614955878904,5,15,51,18
21.23746,48.99277,12,T,15,185,Kúpeľná,0,184,Gym.sv.Moniky,462,147,33,385,1614955923928,5,15,52,3
21.24281,48.98598,34,T,12,23,Priemyselné centrum,0,25,Škultétyho,620,467,-133,382,1614955983936,5,15,53,3
21.24421,48.98739,5,P,6,4,Čierny most,1,24,Štúrova,720,418,-32,736,1614955983936,5,15,53,3
21.24282,48.98689,5,P,6,4,Čierny most,1,24,Štúrova,720,536,-54,736,1614956013934,5,15,53,33
21.24445,48.99272,14,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,393,103,408,1614956043935,5,15,54,3
21.24297,48.99455,41,T,1,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,0,1618,389,1614956058942,5,15,54,18
21.23938,48.98581,5D,T,3,199,Prešovská univerzita,1,25,Škultétyho,706,526,-125,733,1614956268986,5,15,57,48
21.24386,48.98729,7,P,11,4,Čierny most,1,24,Štúrova,720,432,-44,739,1614956283988,5,15,58,3
21.24302,48.99441,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,216,28,732,1614956313988,5,15,58,33
21.24259,48.995,14,P,17,2,Na Hlavnej,1,3,Veľká pošta,555,126,49,364,1614956343995,5,15,59,3
21.24401,48.99325,14,P,17,2,Na Hlavnej,1,3,Veľká pošta,555,348,66,364,1614956359002,5,15,59,19
21.24421,48.98736,5D,T,4,25,Škultétyho,0,4,Čierny most,635,219,-162,733,1614956374016,5,15,59,34
21.24293,48.99463,39,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,176,26,356,1614956374016,5,15,59,34
21.24415,48.99307,39,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,368,35,356,1614956404017,5,16,0,4
21.24463,48.9926,4,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,364,6,731,1614956449041,5,16,0,49
21.24382,48.99351,4,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,29,-18,731,1614956509052,5,16,1,49
21.24285,48.9947,2,P,8,2,Na Hlavnej,1,3,Veľká pošta,555,161,-128,735,1614956644303,5,16,4,4
21.24173,48.98663,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,990,-56,745,1614956659091,5,16,4,19
21.24382,48.9935,2,P,8,2,Na Hlavnej,1,3,Veľká pošta,555,317,-111,735,1614956659091,5,16,4,19
21.24152,48.98652,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,13,-68,745,1614956674091,5,16,4,34
21.24414,48.99301,2,P,8,2,Na Hlavnej,1,3,Veľká pošta,555,373,-113,735,1614956674091,5,16,4,34
21.23928,48.9859,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,201,-68,745,1614956689098,5,16,4,49
21.24413,48.99299,2,P,8,2,Na Hlavnej,1,3,Veľká pošta,555,373,-127,735,1614956689098,5,16,4,49
21.24413,48.99299,2,P,8,2,Na Hlavnej,1,3,Veľká pošta,555,373,-156,735,1614956719092,5,16,5,19
21.2436,48.9938,32,P,5,2,Na Hlavnej,1,3,Veľká pošta,555,287,102,381,1614956734105,5,16,5,34
21.24456,48.99295,10,P,5,120,Moyzesova,1,3,Veľká pošta,720,482,24,396,1614956749124,5,16,5,49
21.24263,48.99498,45,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,220,13,350,1614956749124,5,16,5,49
21.24299,48.99454,4,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,186,7,746,1614956749124,5,16,5,49
21.24475,48.9875,2,P,10,4,Čierny most,0,25,Škultétyho,650,395,-150,735,1614956884127,5,16,8,4
21.24174,48.98658,2,P,11,25,Škultétyho,0,199,Prešovská univerzita,766,20,-151,735,1614956929141,5,16,8,49
21.24275,48.9866,2,T,4,24,Štúrova,0,4,Čierny most,650,59,-14,736,1614956989157,5,16,9,49
21.24275,48.9866,2,T,4,24,Štúrova,0,4,Čierny most,650,59,-28,736,1614957004158,5,16,10,4
21.24275,48.9866,2,T,4,24,Štúrova,0,4,Čierny most,650,59,-42,736,1614957019165,5,16,10,19
21.23547,48.99035,2,P,11,25,Škultétyho,0,199,Prešovská univerzita,766,766,-131,735,1614957034171,5,16,10,34
21.24474,48.99223,22,T,11,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,303,192,-5,403,1614957334234,5,16,15,34
21.24341,48.99399,2,T,6,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,87,-119,736,1614957334234,5,16,15,34
21.2445,48.99266,32A,T,6,4,Čierny most,0,531,Okružná,850,354,6,375,1614957349233,5,16,15,49
21.24407,48.99304,22,T,11,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,303,297,-9,403,1614957379238,5,16,16,19
21.24409,48.99332,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-256,738,1614957394245,5,16,16,34
21.24398,48.99321,22,T,11,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,303,303,-11,403,1614957394245,5,16,16,34
21.24291,48.99431,22,T,12,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,121,-19,403,1614957424253,5,16,17,4
21.23948,48.98577,27,T,5,27,Pod Kamennou baňou,0,26,Mestská hala,510,510,50,387,1614957454283,5,16,17,34
21.2446,48.99254,39,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,356,-109,356,1614957574289,5,16,19,34
21.24405,48.99314,5,P,4,2,Na Hlavnej,1,3,Veľká pošta,555,368,10,735,1614957574289,5,16,19,34
21.23756,48.98762,5,T,3,199,Prešovská univerzita,1,25,Škultétyho,706,288,-198,736,1614958114401,5,16,28,34
21.23873,48.9862,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,474,-10,725,1614958189424,5,16,29,49
21.24406,48.99322,21,P,2,2,Na Hlavnej,1,114,Grešova,510,352,63,359,1614958414492,5,16,33,34
21.24383,48.99359,8,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,23,-156,743,1614958444503,5,16,34,4
21.24405,48.99322,5,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-220,736,1614958444503,5,16,34,4
21.24204,48.98673,2,P,9,4,Čierny most,0,25,Škultétyho,650,590,94,733,1614958459505,5,16,34,19
21.2438,48.99344,8,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,322,45,724,1614958534522,5,16,35,34
21.24058,48.99295,32A,T,6,4,Čierny most,0,531,Okružná,850,761,127,381,1614958549529,5,16,35,49
21.24455,48.99297,19,P,5,120,Moyzesova,1,3,Veľká pošta,720,525,-68,399,1614958654566,5,16,37,34
21.24448,48.99263,19,P,5,120,Moyzesova,1,3,Veľká pošta,720,592,-65,399,1614958669570,5,16,37,49
21.24393,48.99335,28,P,14,2,Na Hlavnej,1,3,Veľká pošta,555,322,85,405,1614958684572,5,16,38,4
21.24293,48.98574,2,T,3,23,Priemyselné centrum,0,24,Štúrova,462,425,6,739,1614958744574,5,16,39,4
21.23595,48.99437,12,P,17,184,Gym.sv.Moniky,1,185,Kúpeľná,469,140,-33,385,1614958804588,5,16,40,4
21.24412,48.99302,27,P,7,2,Na Hlavnej,1,3,Veľká pošta,555,368,36,387,1614958864597,5,16,41,4
21.24111,48.99227,23,P,2,2,Na Hlavnej,1,531,Okružná,800,668,-23,386,1614958864597,5,16,41,4
21.23869,48.99139,12,P,18,185,Kúpeľná,1,186,Pavlovičovo nám.,305,48,-50,385,1614958879603,5,16,41,19
21.24279,48.98601,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,879,37,382,1614958879603,5,16,41,19
21.24004,48.99349,23,P,2,2,Na Hlavnej,1,531,Okružná,800,800,-14,386,1614958894609,5,16,41,34
21.24289,48.98557,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,935,39,382,1614958894609,5,16,41,34
21.24367,48.9936,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,307,84,738,1614958984638,5,16,43,4
21.24408,48.98733,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,803,-105,723,1614959059672,5,16,44,19
21.24349,48.99335,22,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,333,51,403,1614959074670,5,16,44,34
21.24483,48.9921,22,T,8,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,303,148,24,366,1614959089684,5,16,44,49
21.24343,48.98712,27,P,9,4,Čierny most,0,25,Škultétyho,650,502,-11,387,1614959104690,5,16,45,4
21.24231,48.98678,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,949,-124,723,1614959104690,5,16,45,4
21.24431,48.99295,22,T,8,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,303,258,37,366,1614959119685,5,16,45,19
21.24409,48.99304,24,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,383,-6,380,1614959329746,5,16,48,49
21.2439,48.99335,11,P,7,2,Na Hlavnej,1,3,Veľká pošta,555,333,-79,391,1614959329746,5,16,48,49
21.23558,48.98985,38,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,441,-72,745,1614959374762,5,16,49,34
21.24437,48.99025,12,T,13,3,Veľká pošta,0,186,Pavlovičovo nám.,520,226,19,402,1614959389775,5,16,49,49
21.2444,48.99271,45,P,13,2,Na Hlavnej,1,3,Veľká pošta,555,433,87,350,1614959419784,5,16,50,19
21.23746,48.98776,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,282,-69,745,1614959419784,5,16,50,19
21.24405,48.99332,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,30,728,1614959449805,5,16,50,49
21.23832,48.99096,12,T,14,186,Pavlovičovo nám.,0,185,Kúpeľná,300,174,-6,402,1614959509837,5,16,51,49
21.24165,48.98648,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,706,-92,745,1614959509837,5,16,51,49
21.24423,48.99311,7,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,431,17,735,1614959569866,5,16,52,49
21.23685,48.99345,12,T,15,185,Kúpeľná,0,184,Gym.sv.Moniky,462,212,-22,402,1614959584870,5,16,53,4
21.23603,48.99435,12,T,15,185,Kúpeľná,0,184,Gym.sv.Moniky,462,323,-26,402,1614959599884,5,16,53,19
21.24391,48.99349,7,T,6,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,17,-4,735,1614959614900,5,16,53,34
21.24407,48.9931,8,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,368,84,729,1614959704927,5,16,55,4
21.24387,48.99338,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,338,24,705,1614959945035,5,16,59,5
21.24451,48.99278,4,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,381,78,742,1614959975035,5,16,59,35
21.24475,48.99226,36,P,3,2,Na Hlavnej,1,3,Veľká pošta,555,489,44,408,1614960005050,5,17,0,5
21.24414,48.99305,39,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,373,14,393,1614960020051,5,17,0,20
21.24415,48.99307,39,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,373,0,393,1614960035064,5,17,0,35
21.24405,48.99336,5D,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-78,739,1614960095078,5,17,1,35
21.24411,48.99312,2,P,8,2,Na Hlavnej,1,3,Veľká pošta,555,363,61,736,1614960095078,5,17,1,35
21.24351,48.99398,5D,T,6,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,75,-79,739,1614960110084,5,17,1,50
21.24434,48.9928,2,P,8,2,Na Hlavnej,1,3,Veľká pošta,555,403,54,736,1614960110084,5,17,1,50
21.24176,48.98663,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,990,15,725,1614960185125,5,17,3,5
21.23708,48.9883,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,536,33,725,1614960245140,5,17,4,5
21.24376,48.99355,15,P,12,2,Na Hlavnej,1,114,Grešova,510,310,58,392,1614960275147,5,17,4,35
21.24425,48.99302,15,P,12,2,Na Hlavnej,1,114,Grešova,510,380,44,392,1614960305170,5,17,5,5
21.24459,48.99298,10,P,5,120,Moyzesova,1,3,Veľká pošta,720,482,25,378,1614960350170,5,17,5,50
21.24352,48.99393,45,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,75,-32,370,1614960365170,5,17,6,5
21.24408,48.99334,28,T,2,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-74,384,1614960395184,5,17,6,35
21.24415,48.99307,32,P,2,2,Na Hlavnej,1,3,Veľká pošta,555,373,49,345,1614960410184,5,17,6,50
21.23541,48.99032,2,P,11,25,Škultétyho,0,199,Prešovská univerzita,766,766,95,736,1614960410184,5,17,6,50
21.24329,48.99425,28,T,3,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,133,-89,384,1614960440189,5,17,7,20
21.23921,48.98584,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,532,41,726,1614960545196,5,17,9,5
21.23932,48.9858,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,532,33,726,1614960560184,5,17,9,20
21.24227,48.98669,38,P,11,25,Škultétyho,1,35,Železničná stanica,1110,52,23,726,1614960605231,5,17,10,5
21.24298,48.98693,38,P,11,25,Škultétyho,1,35,Železničná stanica,1110,111,3,726,1614960635226,5,17,10,35
21.24451,48.99268,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,372,-4,724,1614960650229,5,17,10,50
21.24428,48.99297,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,419,-9,724,1614960665230,5,17,11,5
21.24389,48.99348,8,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,17,-18,724,1614960695241,5,17,11,35
21.24379,48.99363,2,T,6,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,46,-81,737,1614960890320,5,17,14,50
21.24487,48.99212,8,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,504,112,722,1614960905335,5,17,15,5
21.23943,48.99394,29,P,8,532,Floriánova,2,531,Okružná,540,451,-6,356,1614961025349,5,17,17,5
21.24451,48.99271,46,T,12,4,Čierny most,1,113,Kpt.Nálepku,550,400,110,362,1614961070363,5,17,17,50
21.24127,48.99193,29,P,9,531,Okružná,1,114,Grešova,500,163,-12,356,1614961100364,5,17,18,20
21.23853,48.98545,27,T,5,27,Pod Kamennou baňou,0,26,Mestská hala,510,510,-12,387,1614961115378,5,17,18,35
21.24442,48.99278,32A,T,6,4,Čierny most,0,531,Okružná,850,373,-197,375,1614961160394,5,17,19,20
21.24385,48.98723,27,T,7,25,Škultétyho,0,4,Čierny most,635,173,8,387,1614961220418,5,17,20,20
21.24385,48.98723,27,T,7,25,Škultétyho,0,4,Čierny most,635,173,8,387,1614961235435,5,17,20,35
21.24213,48.99225,32A,T,6,4,Čierny most,0,531,Okružná,850,554,-175,375,1614961235435,5,17,20,35
21.24385,48.98723,27,T,7,25,Škultétyho,0,4,Čierny most,635,173,8,387,1614961265449,5,17,21,5
21.24385,48.98723,27,T,7,25,Škultétyho,0,4,Čierny most,635,173,8,387,1614961280434,5,17,21,20
21.24385,48.98723,27,T,7,25,Škultétyho,0,4,Čierny most,635,173,8,387,1614961325476,5,17,22,5
21.24213,48.99225,32A,T,6,4,Čierny most,0,531,Okružná,850,554,-175,375,1614961325476,5,17,22,5
21.24385,48.98723,27,T,7,25,Škultétyho,0,4,Čierny most,635,173,8,387,1614961340487,5,17,22,20
21.24213,48.99225,32A,T,6,4,Čierny most,0,531,Okružná,850,554,-175,375,1614961340487,5,17,22,20
21.24385,48.98723,27,T,7,25,Škultétyho,0,4,Čierny most,635,173,8,387,1614961355495,5,17,22,35
21.24221,48.98675,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,937,-119,745,1614961490562,5,17,24,50
21.24221,48.98675,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,937,-119,745,1614961505571,5,17,25,5
21.24221,48.98675,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,937,-119,745,1614961520666,5,17,25,20
21.23545,48.99033,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,766,-120,745,1614961625622,5,17,27,5
21.24295,48.98698,7,P,11,4,Čierny most,1,24,Štúrova,720,517,35,735,1614961625622,5,17,27,5
21.23537,48.9902,38,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,414,50,723,1614961640638,5,17,27,20
21.24451,48.99275,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,385,-25,738,1614961685637,5,17,28,5
21.23945,48.98581,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,545,64,723,1614961715668,5,17,28,35
21.24424,48.99292,32,P,5,2,Na Hlavnej,1,3,Veľká pošta,555,378,-63,375,1614961730666,5,17,28,50
21.24485,48.98755,38,P,11,25,Škultétyho,1,35,Železničná stanica,1110,280,57,723,1614961805668,5,17,30,5
21.24477,48.99245,5,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,335,-188,737,1614961970691,5,17,32,50
21.24453,48.99276,5,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,372,-192,737,1614961985702,5,17,33,5
21.24418,48.99313,45,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,440,95,350,1614962015705,5,17,33,35
21.24405,48.99338,5,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-204,737,1614962030710,5,17,33,50
21.24411,48.99324,45,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,96,350,1614962030710,5,17,33,50
21.24402,48.99326,21,P,2,2,Na Hlavnej,1,114,Grešova,510,352,36,359,1614962030710,5,17,33,50
21.2441,48.99323,45,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,82,350,1614962045726,5,17,34,5
21.24291,48.99468,45,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,185,72,350,1614962090741,5,17,34,50
21.24447,48.99266,32A,T,6,4,Čierny most,0,531,Okružná,850,410,85,345,1614962090741,5,17,34,50
21.24226,48.9868,2,P,9,4,Čierny most,0,25,Škultétyho,650,561,20,739,1614962135747,5,17,35,35
21.24266,48.99236,32A,T,6,4,Čierny most,0,531,Okružná,850,576,68,345,1614962150744,5,17,35,50
21.23825,48.98692,2,P,10,25,Škultétyho,0,199,Prešovská univerzita,766,341,17,739,1614962210777,5,17,36,50
21.2398,48.9936,32,P,1,531,Okružná,1,532,Floriánova,400,0,-25,345,1614962330813,5,17,38,50
21.23594,48.99439,12,P,16,182,SOŠ lesnícka,1,184,Gym.sv.Moniky,691,691,-95,402,1614962450862,5,17,40,50
21.24395,48.99334,27,P,7,2,Na Hlavnej,1,3,Veľká pošta,555,338,46,387,1614962450862,5,17,40,50
21.23999,48.99353,23,P,2,2,Na Hlavnej,1,531,Okružná,800,800,17,386,1614962465878,5,17,41,5
21.24388,48.99352,4,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,17,21,731,1614962465878,5,17,41,5
21.23999,48.99353,23,P,2,2,Na Hlavnej,1,531,Okružná,800,800,-12,386,1614962495885,5,17,41,35
21.23773,48.99253,12,P,17,184,Gym.sv.Moniky,1,185,Kúpeľná,469,356,-100,402,1614962495885,5,17,41,35
21.24432,48.99282,27,P,7,2,Na Hlavnej,1,3,Veľká pošta,555,403,16,387,1614962495885,5,17,41,35
21.23832,48.99174,12,P,17,184,Gym.sv.Moniky,1,185,Kúpeľná,469,440,-104,402,1614962510885,5,17,41,50
21.24098,48.98632,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,69,-25,726,1614962645918,5,17,44,5
21.24055,48.98616,27,P,10,25,Škultétyho,1,26,Mestská hala,530,95,49,387,1614962690937,5,17,44,50
21.23707,48.98831,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,529,-10,726,1614962690937,5,17,44,50
21.24406,48.99318,32,P,5,2,Na Hlavnej,1,3,Veľká pošta,555,363,123,345,1614962735965,5,17,45,35
21.24448,48.99278,12,P,19,186,Pavlovičovo nám.,0,205,Divadlo Jonáša Záborského,739,634,-109,402,1614962735965,5,17,45,35
21.24264,48.99491,12,T,12,2,Na Hlavnej,1,3,Veľká pošta,555,156,73,385,1614962795960,5,17,46,35
21.24357,48.99396,12,P,19,186,Pavlovičovo nám.,0,205,Divadlo Jonáša Záborského,739,739,-141,402,1614962795960,5,17,46,35
